case_folder,instance_name,mode_a,mode_b,speedup_a_over_b,delta_runtime,delta_nodes
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,WARM_LPSCREEN_LAZY_T030,2.0360196813914575,-261.73376200000007,-96.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,WARM_LPSCREEN_LAZY_T050,2.566843721374964,-395.837945,-321.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,WARM_LPSCREEN_LAZY_T080,3.8126064101269486,-710.559915,-368.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,WARM_SR_LAZY,2.614021316460585,-407.756608,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,RAW,2.0118986494005373,-255.63996999999998,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,LAZY_BANDIT,1.4956588082235196,-125.22025099999999,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,ACTIVESET,0.8373122605480837,41.100449000000026,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,ACTIVESET_B500,0.8817378662307906,29.877032000000014,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,ACTIVESET_B5000,0.8393647121885237,40.58193,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,ACTIVESET_NOCLEAN,0.8388620442317639,40.708921000000004,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,WARM_ACTIVESET,0.874842443494544,31.619050000000016,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,ACTIVESET_LAZY,4.959515364772782,-1000.308074,-266.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,ACTIVESET_LAZY_TOPK128,2.155709437915765,-291.97146,-55.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,WARM_ACTIVESET_LAZY,2.4424594931844616,-364.414264,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,SHRINK_LAZY,2.0574552827253036,-267.14912300000003,-190.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,STREDUCE,0.9965798739961201,0.864040000000017,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,STREDUCE_CONSERVATIVE,1.461642194772645,-116.626499,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,STREDUCE_AGGRESSIVE,0.26968351409373226,184.50275100000002,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,STREDUCE_LAZY,1.7642668731081594,-193.07977199999996,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,STREDUCE_LAZY_CONSERVATIVE,1.8228256456108294,-207.873707,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,STREDUCE_LAZY_AGGRESSIVE,1.5550127311265314,-140.215068,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,STREDUCE_LAZY_GRU,1.6687604046529498,-168.95159399999997,-1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,RAW_GNN,0.8296874644916432,75.91063699999995,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,RAW_COMMIT_HINTS,1.6065595613152055,-270.35193,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM,1.5402527405600122,-240.798069,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_BRANCH_HINTS,1.278906161337782,-124.31230799999997,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_COMMIT_HINTS,1.6064330271856395,-270.29553200000004,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_GRU,1.5186292698058383,-231.160191,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,LAZY_ALL,1.991589424619464,-441.96503,-274.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,LAZY_TOPK128,0.8513179576903284,66.26962899999995,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,LAZY_COMMIT_HINTS,2.701212508506497,-758.253788,-330.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,LAZY_GNN_T060,0.837136142217954,72.59065899999996,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,LAZY_GNN_T080,0.8216853171761888,79.477304,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,LAZY_COMMIT_GNN_T060,0.8364207480712189,72.90951999999999,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LAZY,2.597064231398979,-711.83347,-331.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LAZY_TOPK128,0.8200844511099982,80.190832,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LAZY_BANDIT,0.841202216115667,70.77835399999998,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LAZY_COMMIT_HINTS,2.7121602325119265,-763.133339,-404.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LAZY_GRU,2.5328812244668097,-683.226222,-331.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LAZY_BRANCH_HINTS,1.2359329650370054,-105.15856400000001,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LAZY_GNN_T060,0.8755828323254806,55.454440999999974,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LAZY_COMMIT_GNN_T060,0.8827908623207148,52.24172299999998,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LAZY_COMMIT_GRU,2.7091240416082396,-761.7800669999999,-397.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LAZY_ML_STACK,0.8530885829391048,65.480437,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_PRUNE_T010,0.3249117299478175,300.896117,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_PRUNE_T020,0.2644850263410884,327.82912899999997,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_PRUNE_T030,0.552602415964566,199.41124999999997,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_PRUNE_T050,0.857630659664274,63.45597099999998,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_PRUNE_T080,0.9807422292629845,8.583452999999963,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LPSCREEN_T010,0.304821077099443,309.85079699999994,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LPSCREEN_T020,0.32209848034323213,302.150021,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LPSCREEN_T030,0.8743356170135919,56.01034199999998,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LPSCREEN_T050,0.8887135000341553,49.601922,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LPSCREEN_T080,1.0673862153484122,-30.034962000000007,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_PRUNE_LAZY_T010,0.8767176257046005,54.94864799999999,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_PRUNE_LAZY_T020,0.8414492199442836,70.66826099999997,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_PRUNE_LAZY_T030,0.8931730798632618,47.614225999999974,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_PRUNE_LAZY_T050,1.0554759318289717,-24.72638500000005,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_PRUNE_LAZY_T080,1.9368646094169424,-417.573428,-364.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LPSCREEN_LAZY_T010,0.8360651857761109,73.06799899999999,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LPSCREEN_LAZY_T020,0.8484208156751479,67.560925,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LPSCREEN_LAZY_T030,1.15403157675604,-68.65399000000008,-95.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LPSCREEN_LAZY_T050,1.4549067153615385,-202.758173,-320.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_LPSCREEN_LAZY_T080,2.161014565449597,-517.480143,-367.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_SR_LAZY,1.4816473382257576,-214.67683600000004,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,RAW,1.1403595907551776,-62.560198000000014,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,LAZY_BANDIT,0.847750887930336,67.85952099999997,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,ACTIVESET,0.47459501354971695,234.180221,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,ACTIVESET_B500,0.4997757877057499,222.95680399999998,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,ACTIVESET_B5000,0.4757583588869358,233.66170199999996,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,ACTIVESET_NOCLEAN,0.4754734428323288,233.78869299999997,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_ACTIVESET,0.49586740919377403,224.69882199999998,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,ACTIVESET_LAZY,2.811091360591871,-807.228302,-265.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,ACTIVESET_LAZY_TOPK128,1.2218726490726373,-98.89168799999999,-54.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,WARM_ACTIVESET_LAZY,1.3844047804862485,-171.334492,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,SHRINK_LAZY,1.1661814400565294,-74.06935100000004,-189.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,STREDUCE,0.564869118831448,193.94381199999998,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,STREDUCE_CONSERVATIVE,0.8284700104342084,76.45327299999997,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,STREDUCE_AGGRESSIVE,0.15285868493275231,377.582523,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,STREDUCE_GRU,0.5668076724913342,193.07977199999996,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,STREDUCE_LAZY_CONSERVATIVE,1.033191561546188,-14.793935000000033,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,STREDUCE_LAZY_AGGRESSIVE,0.8813931468242222,52.86470399999996,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,STREDUCE_LAZY_GRU,0.9458662009070355,24.12817799999999,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,RAW_GNN,0.8030335277322653,90.70457199999998,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,RAW_COMMIT_HINTS,1.554948395930531,-255.55799499999995,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM,1.4907716999304554,-226.00413399999996,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_BRANCH_HINTS,1.2378209510575928,-109.51837299999994,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_COMMIT_HINTS,1.554825926744491,-255.501597,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_GRU,1.4698428890894009,-216.36625599999996,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,LAZY_ALL,1.927609069550489,-427.171095,-274.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,LAZY_TOPK128,0.8239691354198801,81.06356399999999,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,LAZY_COMMIT_HINTS,2.614435317748907,-743.4598530000001,-330.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,LAZY_GNN_T060,0.8102429146490184,87.38459399999999,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,LAZY_GNN_T080,0.7952884515883224,94.27123900000004,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,LAZY_COMMIT_GNN_T060,0.8095505027349447,87.70345500000002,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LAZY,2.513632832533427,-697.0395350000001,-331.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LAZY_TOPK128,0.7937390137824283,94.98476700000003,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LAZY_BANDIT,0.8141783648104852,85.57228900000001,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LAZY_COMMIT_HINTS,2.625031343125891,-748.3394040000001,-404.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LAZY_GRU,2.4515117222563374,-668.4322870000001,-331.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LAZY_BRANCH_HINTS,1.1962282804433786,-90.36462899999998,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LAZY_GNN_T060,0.8474544943196756,70.24837600000001,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LAZY_COMMIT_GNN_T060,0.8544309643795426,67.03565800000001,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LAZY_COMMIT_GRU,2.622092690685541,-746.986132,-397.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LAZY_ML_STACK,0.8256828788481817,80.27437200000003,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_PRUNE_T010,0.31447385174302217,315.69005200000004,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_PRUNE_T020,0.25598837251949896,342.623064,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_PRUNE_T030,0.5348499121862625,214.205185,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_PRUNE_T050,0.8300790401160612,78.24990600000001,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_PRUNE_T080,0.9492356168640091,23.377387999999996,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LPSCREEN_T010,0.29502861661323804,324.644732,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LPSCREEN_T020,0.3117509785515539,316.943956,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LPSCREEN_T030,0.8462473461408593,70.80427700000001,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LPSCREEN_T050,0.86016333573629,64.39585700000003,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LPSCREEN_T080,1.0330961411948152,-15.241026999999974,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_PRUNE_LAZY_T010,0.8485528321510664,69.74258300000002,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_PRUNE_LAZY_T020,0.8144174335735391,85.462196,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_PRUNE_LAZY_T030,0.8644796503434599,62.40816100000001,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_PRUNE_LAZY_T050,1.0215684787915174,-9.932450000000017,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_PRUNE_LAZY_T080,1.8746423040064255,-402.77949299999995,-364.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LPSCREEN_LAZY_T010,0.8092063629758317,87.86193400000002,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LPSCREEN_LAZY_T020,0.8211650648844562,82.35486000000003,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LPSCREEN_LAZY_T030,1.1169579966652197,-53.860055000000045,-95.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LPSCREEN_LAZY_T050,1.40816743913805,-187.96423799999997,-320.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_LPSCREEN_LAZY_T080,2.0915913813848843,-502.686208,-367.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_SR_LAZY,1.434049012177808,-199.882901,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,RAW,1.1037252269546327,-47.76626299999998,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,LAZY_BANDIT,0.8205166587517063,82.653456,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,ACTIVESET,0.4593485189130637,248.97415600000002,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,ACTIVESET_B500,0.48372035381108547,237.750739,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,ACTIVESET_B5000,0.46047449146308905,248.455637,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,ACTIVESET_NOCLEAN,0.4601987284146757,248.582628,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_ACTIVESET,0.4799375330279512,239.492757,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,ACTIVESET_LAZY,2.720784281653469,-792.4343670000001,-265.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,ACTIVESET_LAZY_TOPK128,1.1826196559755917,-84.09775299999995,-54.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,WARM_ACTIVESET_LAZY,1.3399303982065671,-156.54055699999998,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,SHRINK_LAZY,1.1287175422835625,-59.27541600000001,-189.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,STREDUCE,0.546722543867966,208.737747,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,STREDUCE_CONSERVATIVE,0.8018551847194625,91.247208,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,STREDUCE_AGGRESSIVE,0.14794805786450368,392.376458,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,STREDUCE_GRU,0.5485988209612334,207.873707,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,STREDUCE_LAZY,0.9678747264480981,14.793935000000033,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,STREDUCE_LAZY_AGGRESSIVE,0.8530781508757225,67.658639,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,STREDUCE_LAZY_GRU,0.9154799904593989,38.922113000000024,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,RAW_GNN,0.941336414381163,23.04593299999999,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,RAW_COMMIT_HINTS,1.8227502302506609,-323.21663399999994,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM,1.7475206678310917,-293.66277299999996,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_BRANCH_HINTS,1.4510053384756307,-177.17701199999993,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_COMMIT_HINTS,1.8226066687423579,-323.160236,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_GRU,1.7229873811450243,-284.02489499999996,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,LAZY_ALL,2.2595925913372805,-494.829734,-274.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,LAZY_TOPK128,0.9658776685043913,13.404924999999992,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,LAZY_COMMIT_HINTS,3.0647078641799386,-811.1184920000001,-330.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,LAZY_GNN_T060,0.9497874418859142,19.725955,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,LAZY_GNN_T080,0.9322574382803307,26.612600000000043,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,LAZY_COMMIT_GNN_T060,0.9489757789528488,20.044816000000026,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LAZY,2.946544616050794,-764.6981740000001,-331.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LAZY_TOPK128,0.9304411477044864,27.32612800000004,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LAZY_BANDIT,0.9544006770947012,17.91365000000002,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LAZY_COMMIT_HINTS,3.077128795798111,-815.998043,-404.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LAZY_GRU,2.8737246637248326,-736.0909260000001,-331.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LAZY_BRANCH_HINTS,1.402249347513352,-158.02326799999997,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LAZY_GNN_T060,0.9934078061309225,2.5897370000000137,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LAZY_COMMIT_GNN_T060,1.001585802546263,-0.6229809999999816,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LAZY_COMMIT_GRU,3.07368403234082,-814.644771,-397.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LAZY_ML_STACK,0.9678865623279436,12.615733000000034,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_PRUNE_T010,0.368634282123157,248.03141300000001,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_PRUNE_T020,0.3000761093889412,274.964425,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_PRUNE_T030,0.6269647295939011,146.546546,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_PRUNE_T050,0.9730398548643501,10.591267000000016,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_PRUNE_T080,1.1127182379358524,-44.281251,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LPSCREEN_T010,0.3458400807831945,256.986093,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LPSCREEN_T020,0.36544246061340074,249.28531700000002,1.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LPSCREEN_T030,0.991992756199592,3.1456380000000195,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LPSCREEN_T050,1.0083054346817981,-3.2627819999999588,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LPSCREEN_T080,1.211021686740302,-82.89966599999997,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_PRUNE_LAZY_T010,0.9946953057934836,2.083944000000031,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_PRUNE_LAZY_T020,0.9546809196056699,17.803557000000012,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_PRUNE_LAZY_T030,1.0133651289228698,-5.250477999999987,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_PRUNE_LAZY_T050,1.1975086664015862,-77.59108900000001,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_PRUNE_LAZY_T080,2.197503595751482,-470.43813199999994,-364.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LPSCREEN_LAZY_T010,0.9485723695363029,20.203295000000026,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LPSCREEN_LAZY_T020,0.962590665393896,14.696221000000037,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LPSCREEN_LAZY_T030,1.309326695940592,-121.51869400000004,-95.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LPSCREEN_LAZY_T050,1.65068984323711,-255.62287699999996,-320.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_LPSCREEN_LAZY_T080,2.4518168461327643,-570.3448470000001,-367.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,WARM_SR_LAZY,1.6810288842888463,-267.54154,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,RAW,1.293814905259981,-115.42490199999997,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,LAZY_BANDIT,0.9618305871618088,14.994817000000012,0.0
