case_folder,mode,method_exactness,N,runtime_median,runtime_ex_norel_median,norel_heur_elapsed_median,runtime_IQR,runtime_CI95_lo,runtime_CI95_hi,nodes_median,nodes_IQR,nodes_CI95_lo,nodes_CI95_hi,mem_gb_median,mem_gb_IQR,mem_gb_CI95_lo,mem_gb_CI95_hi,obj_ppm_median,obj_ppm_IQR,obj_ppm_CI95_lo,obj_ppm_CI95_hi,root_constrs_median,final_constrs_median,final_to_root_constr_ratio_median,success_rate,feasible_rate,mip_gap_median,warm_applied_vars_median,branch_hints_median,speedup_vs_raw,speedup_vs_raw_ex_norel,reference_mode,speedup_vs_reference,wilcoxon_p_runtime,HL_delta_runtime,RBC_runtime,wilcoxon_p_nodes,HL_delta_nodes,RBC_nodes
matpower/case14,STREDUCE_LAZY_CONSERVATIVE,heuristic,6,2.2058765,2.2058765,0.0,13.958167750000001,0.333463,18.372873,0.0,0.75,0.0,1.0,,,,,216.4656230200422,1318.4377191947729,-7302.283779037419,12501.370088287977,29543.5,29543.5,1.0,1.0,1.0,0.00071477,5076.0,0.0,1.5681551075048852,1.5681551075048852,RAW,1.5681551075048852,1.0,-0.349631,0.047619047619047616,0.5,0.0,1.0
matpower/case14,STREDUCE_LAZY_GRU,heuristic,6,0.39578349999999995,0.39578349999999995,0.0,1.9548602500000003,0.294907,10.622909,0.0,0.0,0.0,0.5,,,,,2014.9684490765821,3697.4166838020064,-3751.5605241387807,8724.105787958459,29550.0,29550.0,1.0,0.8333333333333334,0.8333333333333334,0.00120081,5076.0,0.0,8.74002200698109,8.74002200698109,RAW,8.74002200698109,0.4375,-2.1864425,-0.42857142857142855,1.0,0.0,1.0
matpower/case14,WARM,exact,6,3.493977,3.493977,0.0,0.217692,2.5475244999999997,3.6469455,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,29376.0,29376.0,1.0,1.0,1.0,0.010411975,5076.0,0.0,0.99003413588584,0.99003413588584,RAW,0.99003413588584,0.5625,0.058009999999999895,0.3333333333333333,1.0,0.0,0.0
matpower/case14,WARM_ACTIVESET,exact,6,0.37167700000000004,0.37167700000000004,0.0,0.23288550000000002,0.263748,0.6002815,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4752.0,4752.0,1.0,1.0,1.0,0.008106945,5076.0,180.0,9.306888777083326,9.306888777083326,RAW,9.306888777083326,0.03125,-3.075164,-1.0,1.0,0.0,0.0
matpower/case14,WARM_ACTIVESET_LAZY,exact,6,0.3618825,0.3618825,0.0,0.11306125,0.323465,0.469593,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,180.0,9.55878358306909,9.55878358306909,RAW,9.55878358306909,0.03125,-3.094681,-1.0,1.0,0.0,0.0
matpower/case14,WARM_BRANCH_HINTS,exact,6,3.5536965,3.5536965,0.0,0.14888049999999975,2.5800140000000003,3.6561362624999987,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,29376.0,29376.0,1.0,1.0,1.0,0.010411975,5076.0,180.0,0.9733967152231485,0.9733967152231485,RAW,0.9733967152231485,0.03125,0.056083500000000064,1.0,1.0,0.0,0.0
matpower/case14,WARM_COMMIT_HINTS,exact,6,3.5415455,3.5415455,0.0,0.12516024999999997,2.5904785,3.6769885,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,29376.0,29376.0,1.0,1.0,1.0,0.010411975,5076.0,0.0,0.976736427641548,0.976736427641548,RAW,0.976736427641548,0.03125,0.06871950000000004,1.0,1.0,0.0,0.0
matpower/case14,WARM_GRU,exact,6,3.6117055,3.6117055,0.0,0.22000699999999984,2.6345145,3.7429885,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,29376.0,29376.0,1.0,1.0,1.0,0.010411975,5076.0,0.0,0.957762613812228,0.957762613812228,RAW,0.957762613812228,0.03125,0.13589849999999992,1.0,1.0,0.0,0.0
matpower/case14,WARM_LAZY,exact,6,0.34271050000000003,0.34271050000000003,0.0,0.11891724999999997,0.305525,0.449627,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,10.09352354246514,10.09352354246514,RAW,10.09352354246514,0.03125,-3.136244,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LAZY_BANDIT,exact,6,0.323857,0.323857,0.0,0.11241774999999998,0.30276250000000005,0.4711785,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,10.681123150032267,10.681123150032267,RAW,10.681123150032267,0.03125,-3.137979,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LAZY_BRANCH_HINTS,exact,6,0.3384905,0.3384905,0.0,0.10486899999999999,0.3079375,0.449015,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,180.0,10.219360661525211,10.219360661525211,RAW,10.219360661525211,0.03125,-3.1201255,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LAZY_COMMIT_GNN_T060,heuristic,6,0.3294745,0.3294745,0.0,0.098796,0.318928,0.465388,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,10.49901130436498,10.49901130436498,RAW,10.49901130436498,0.03125,-3.1244475,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LAZY_COMMIT_GRU,exact,6,0.3503095,0.3503095,0.0,0.09934325,0.324297,0.458755,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,9.874572342457169,9.874572342457169,RAW,9.874572342457169,0.03125,-3.093815,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LAZY_COMMIT_HINTS,exact,6,0.34600200000000003,0.34600200000000003,0.0,0.11189725,0.3067665,0.4510415,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,9.997504349685839,9.997504349685839,RAW,9.997504349685839,0.03125,-3.1363545000000004,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LAZY_GNN_T060,heuristic,6,0.348349,0.348349,0.0,0.11685475000000001,0.3042665,0.45616,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,9.930146203950635,9.930146203950635,RAW,9.930146203950635,0.03125,-3.1398580000000003,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LAZY_GRU,exact,6,0.31674199999999997,0.31674199999999997,0.0,0.11194474999999993,0.30370050000000004,0.45091000000000003,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,10.921054043985325,10.921054043985325,RAW,10.921054043985325,0.03125,-3.1397120000000003,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LAZY_ML_STACK,heuristic,6,0.3594175,0.3594175,0.0,0.11860124999999999,0.3224305,0.4680645,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,180.0,9.62434077361286,9.62434077361286,RAW,9.62434077361286,0.03125,-3.117309,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LAZY_TOPK128,exact,6,0.32057800000000003,0.32057800000000003,0.0,0.10715150000000001,0.307926,0.451213,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,10.790373949553617,10.790373949553617,RAW,10.790373949553617,0.03125,-3.13146,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LPSCREEN_LAZY_T010,heuristic,6,0.4640105,0.4640105,0.0,0.10000399999999998,0.42370450000000004,0.5664015,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,7.454909964321928,7.454909964321928,RAW,7.454909964321928,0.03125,-2.9917295,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LPSCREEN_LAZY_T020,heuristic,6,0.435778,0.435778,0.0,0.11300600000000005,0.4176775,0.585909,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,7.937886951612977,7.937886951612977,RAW,7.937886951612977,0.03125,-3.026447,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LPSCREEN_LAZY_T030,heuristic,6,0.463264,0.463264,0.0,0.12492000000000009,0.41225900000000004,0.5896705,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,7.466922748152241,7.466922748152241,RAW,7.466922748152241,0.03125,-3.013602,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LPSCREEN_LAZY_T050,heuristic,6,0.4590995,0.4590995,0.0,0.13079724999999992,0.406718,0.5778955,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,7.534655341598063,7.534655341598063,RAW,7.534655341598063,0.03125,-3.0069285,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LPSCREEN_LAZY_T080,heuristic,6,0.447472,0.447472,0.0,0.11491574999999998,0.414592,0.574844,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,7.730442351700218,7.730442351700218,RAW,7.730442351700218,0.03125,-3.0046885,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LPSCREEN_T010,heuristic,6,0.468682,0.468682,0.0,0.20333025,0.36696850000000003,0.6838839999999999,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4752.0,4752.0,1.0,1.0,1.0,0.008106945,5076.0,0.0,7.380604546366192,7.380604546366192,RAW,7.380604546366192,0.03125,-2.9972065,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LPSCREEN_T020,heuristic,6,0.402401,0.402401,0.0,0.19809699999999997,0.3715035,0.6971235,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4752.0,4752.0,1.0,1.0,1.0,0.008106945,5076.0,0.0,8.596292007226621,8.596292007226621,RAW,8.596292007226621,0.03125,-3.0488795,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LPSCREEN_T030,heuristic,6,0.405933,0.405933,0.0,0.07772400000000002,0.339618,0.5925325,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4896.0,4896.0,1.0,1.0,1.0,0.010921835,5076.0,0.0,8.521496158233008,8.521496158233008,RAW,8.521496158233008,0.03125,-3.062817,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LPSCREEN_T050,heuristic,6,0.41306849999999995,0.41306849999999995,0.0,0.020795249999999987,0.4061515,0.570719,0.0,0.0,0.0,0.0,,,,,-0.00045071139578379714,3215.8236508558457,-11457.714004398556,0.0,6012.0,6012.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,8.374292641535241,8.374292641535241,RAW,8.374292641535241,0.03125,-3.033428,-1.0,1.0,0.0,0.0
matpower/case14,WARM_LPSCREEN_T080,heuristic,6,0.7460804999999999,0.7460804999999999,0.0,0.6513925,0.4553235,1.2273595,0.0,0.0,0.0,0.0,,,,,295.8590801847223,4216.611200418069,-9313.831649048809,5448.405717546568,8964.0,8964.0,1.0,1.0,1.0,0.01407946,5076.0,0.0,4.636438695288243,4.636438695288243,RAW,4.636438695288243,0.03125,-2.3641110000000003,-1.0,1.0,0.0,0.0
matpower/case14,WARM_PRUNE_LAZY_T010,heuristic,6,0.330822,0.330822,0.0,0.10855750000000003,0.318288,0.4651965,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,10.456246863872414,10.456246863872414,RAW,10.456246863872414,0.03125,-3.1258365,-1.0,1.0,0.0,0.0
matpower/case14,WARM_PRUNE_LAZY_T020,heuristic,6,0.31659899999999996,0.31659899999999996,0.0,0.10792324999999997,0.3100915,0.47989250000000006,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,10.925986816130184,10.925986816130184,RAW,10.925986816130184,0.03125,-3.1308205,-1.0,1.0,0.0,0.0
matpower/case14,WARM_PRUNE_LAZY_T030,heuristic,6,0.3422085,0.3422085,0.0,0.11764874999999997,0.3119305,0.45646149999999996,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,10.108330155446167,10.108330155446167,RAW,10.108330155446167,0.03125,-3.1067805,-1.0,1.0,0.0,0.0
matpower/case14,WARM_PRUNE_LAZY_T050,heuristic,6,0.32288,0.32288,0.0,0.10368000000000005,0.3071875,0.451755,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,10.71344307482656,10.71344307482656,RAW,10.71344307482656,0.03125,-3.136937,-1.0,1.0,0.0,0.0
matpower/case14,WARM_PRUNE_LAZY_T080,heuristic,6,0.31275149999999996,0.31275149999999996,0.0,0.11045750000000004,0.308197,0.481781,0.0,0.0,0.0,0.0,,,,,0.0,3291.610578146686,-11508.2387011466,0.0,4752.0,4752.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,11.060399390570469,11.060399390570469,RAW,11.060399390570469,0.03125,-3.1351705,-1.0,1.0,0.0,0.0
matpower/case14,WARM_PRUNE_T010,heuristic,6,0.35716349999999997,0.35716349999999997,0.0,0.20680949999999998,0.2610845,0.5602275,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4752.0,4752.0,1.0,1.0,1.0,0.008106945,5076.0,0.0,9.685078402468337,9.685078402468337,RAW,9.685078402468337,0.03125,-3.0895035,-1.0,1.0,0.0,0.0
matpower/case14,WARM_PRUNE_T020,heuristic,6,0.31062999999999996,0.31062999999999996,0.0,0.16769774999999998,0.28444749999999996,0.5590995,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4752.0,4752.0,1.0,1.0,1.0,0.008106945,5076.0,0.0,11.135938254515018,11.135938254515018,RAW,11.135938254515018,0.03125,-3.1480295,-1.0,1.0,0.0,0.0
matpower/case14,WARM_PRUNE_T030,heuristic,6,0.3272885,0.3272885,0.0,0.2071695,0.2666535,0.5687,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831720731792,0.0,4752.0,4752.0,1.0,1.0,1.0,0.008106945,5076.0,0.0,10.569135487498032,10.569135487498032,RAW,10.569135487498032,0.03125,-3.1514854999999997,-1.0,1.0,0.0,0.0
matpower/case14,WARM_PRUNE_T050,heuristic,6,0.3239005,0.3239005,0.0,0.07163250000000004,0.280594,0.4540995,0.0,0.0,0.0,0.0,,,,,-0.00045071139578379714,3215.8236508558457,-11457.713932715575,0.0,4968.0,4968.0,1.0,1.0,1.0,0.007038715000000001,5076.0,0.0,10.679688669822985,10.679688669822985,RAW,10.679688669822985,0.03125,-3.0916825,-1.0,1.0,0.0,0.0
matpower/case14,WARM_PRUNE_T080,heuristic,6,0.3874035,0.3874035,0.0,0.037003999999999926,0.2973725,0.6244365000000001,0.0,0.0,0.0,0.0,,,,,1257.5264150625806,4697.444867856998,-9313.831649048809,17530.14764213018,8028.0,8028.0,1.0,1.0,1.0,0.031256835000000004,5076.0,0.0,8.929079112604816,8.929079112604816,RAW,8.929079112604816,0.03125,-3.0579975,-1.0,1.0,0.0,0.0
matpower/case14,WARM_SR_LAZY,exact,6,0.5123925,0.5123925,0.0,0.021114500000000036,0.4978115,0.550597,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-9313.831649048809,295.8590801847223,12528.0,12528.0,1.0,1.0,1.0,0.0084003,5076.0,0.0,6.750989719794883,6.750989719794883,RAW,6.750989719794883,0.03125,-2.9474934999999998,-1.0,1.0,0.0,0.0
matpower/case2383wp,LAZY_ALL,exact,6,1070.096802,140.11240750000002,933.5,17.328025249999882,1060.2299841625,1105.2340414999999,1.0,0.0,1.0,1.0,,,,,,,,,499500.0,499500.0,1.0,1.0,1.0,0.00040381,0.0,0.0,,,LAZY_ALL,1.0,,,,,,
matpower/case2383wp,LAZY_BANDIT,exact,6,1067.1577275,151.9647245000001,911.0,105.52531750000003,1051.5713150000001,1198.8064985,1.0,0.0,1.0,1.0,,,,,,,,,499500.0,499500.0,1.0,1.0,1.0,0.00052454,0.0,0.0,,,LAZY_ALL,1.0027541144333794,,,,,,
matpower/case2383wp,LAZY_COMMIT_HINTS,exact,6,1070.412791,139.27607350000005,924.5,33.209205999999995,1055.814617,1115.6036884999999,1.0,0.0,1.0,1.0,,,,,,,,,499500.0,499500.0,1.0,1.0,1.0,0.027831494999999998,0.0,0.0,,,LAZY_ALL,0.999704797062725,,,,,,
matpower/case2383wp,LAZY_GNN_T080,heuristic,6,1078.6946619999999,145.3006385,924.5,13.815249999999878,1055.424378,1112.68715,1.0,0.0,1.0,1.0,,,,,,,,,499500.0,499500.0,1.0,1.0,1.0,0.00020548,0.0,0.0,,,LAZY_ALL,0.9920293848640553,,,,,,
matpower/case2383wp,STREDUCE_LAZY_GRU,heuristic,6,,,,,,,,,,,,,,,,,,,204667610.0,204667610.0,1.0,0.0,0.0,,,,,,LAZY_ALL,,,,,,,
matpower/case2383wp,WARM_LAZY_GRU,exact,6,1145.291092,195.3613375,934.0,102.52931599999965,1092.201033,1248.7206445,1.0,0.0,1.0,1.0,,,,,,,,,499500.0,499500.0,1.0,1.0,1.0,0.017757165,587268.0,0.0,,,LAZY_ALL,0.9343448224427472,,,,,,
matpower/case2383wp,WARM_PRUNE_LAZY_T030,heuristic,6,1106.6914645,161.93450500000006,974.0,73.1423057500001,1074.88239,1425.6217310000002,1.0,0.75,0.0,1.0,,,,,,,,,499500.0,499500.0,1.0,0.16666666666666666,0.16666666666666666,0.0001288,587268.0,0.0,,,LAZY_ALL,0.9669332748341624,,,,,,
matpower/case30,ACTIVESET,exact,6,0.546241,0.546241,0.0,0.07547924999999994,0.479094,0.5859289999999999,0.0,0.0,0.0,0.0,,,,,0.0,2742.6687926014656,-4633.573003345482,7962.54692282301,7992.0,7992.0,1.0,1.0,1.0,0.00236289,0.0,0.0,20.920445371182318,3.165567029937336,RAW,20.920445371182318,0.03125,-10.8589855,-1.0,1.0,0.0,0.0
matpower/case30,ACTIVESET_B500,exact,6,0.5141205,0.5141205,0.0,0.05479800000000001,0.4777035,0.5745055,0.0,0.0,0.0,0.0,,,,,0.0,2742.6687926014656,-4633.573003345482,7962.54692282301,7992.0,7992.0,1.0,1.0,1.0,0.00236289,0.0,0.0,22.227483634673195,3.3633408899275565,RAW,22.227483634673195,0.03125,-10.8944905,-1.0,1.0,0.0,0.0
matpower/case30,ACTIVESET_B5000,exact,6,0.533577,0.533577,0.0,0.042158250000000064,0.493537,0.561005,0.0,0.0,0.0,0.0,,,,,0.0,2742.6687926014656,-4633.573003345482,7962.54692282301,7992.0,7992.0,1.0,1.0,1.0,0.00236289,0.0,0.0,21.416974494777698,3.24069909310184,RAW,21.416974494777698,0.03125,-10.8666,-1.0,1.0,0.0,0.0
matpower/case30,ACTIVESET_LAZY,exact,6,0.7266495,0.7266495,0.0,0.03193349999999995,0.7085315,0.7706025,0.0,0.0,0.0,0.0,,,,,0.0,2294.906097503931,-4633.573003345482,0.0,7992.0,7992.0,1.0,1.0,1.0,0.001164935,0.0,0.0,15.726433445560756,2.3796376382286097,RAW,15.726433445560756,0.03125,-10.6895795,-1.0,1.0,0.0,0.0
matpower/case30,ACTIVESET_LAZY_TOPK128,exact,6,0.721946,0.721946,0.0,0.012140249999999964,0.6671165,0.7590365,0.0,0.0,0.0,0.0,,,,,0.0,2294.906097503931,-4633.573003345482,0.0,7992.0,7992.0,1.0,1.0,1.0,0.001164935,0.0,0.0,15.828891634554385,2.39514104933056,RAW,15.828891634554385,0.03125,-10.675249,-1.0,1.0,0.0,0.0
matpower/case30,ACTIVESET_NOCLEAN,exact,6,0.541194,0.541194,0.0,0.039985499999999896,0.4873725,0.576207,0.0,0.0,0.0,0.0,,,,,0.0,2742.6687926014656,-4633.573003345482,7962.54692282301,7992.0,7992.0,1.0,1.0,1.0,0.00236289,0.0,0.0,21.115542670465675,3.195088083016442,RAW,21.115542670465675,0.03125,-10.851398,-1.0,1.0,0.0,0.0
matpower/case30,LAZY_ALL,exact,6,0.524626,0.524626,0.0,0.049275999999999986,0.49354,0.5835365,0.0,0.0,0.0,0.0,,,,,0.0,2294.906097503931,-4633.573003345482,0.0,7992.0,7992.0,1.0,1.0,1.0,0.001164935,0.0,0.0,21.782384022141486,3.295990858249496,RAW,21.782384022141486,0.03125,-10.8742885,-1.0,1.0,0.0,0.0
matpower/case30,LAZY_BANDIT,exact,6,0.525187,0.525187,0.0,0.0476525000000001,0.499488,0.5621484999999999,0.0,0.0,0.0,0.0,,,,,0.0,2294.906097503931,-4633.573003345482,0.0,7992.0,7992.0,1.0,1.0,1.0,0.001164935,0.0,0.0,21.759116276678593,3.2924701106463035,RAW,21.759116276678593,0.03125,-10.8654565,-1.0,1.0,0.0,0.0
matpower/case30,LAZY_COMMIT_GNN_T060,heuristic,6,0.5358825,0.5358825,0.0,0.03606900000000002,0.4874605,0.5703075,0.0,0.0,0.0,0.0,,,,,0.0,2294.906097503931,-4633.573003345482,0.0,7992.0,7992.0,1.0,1.0,1.0,0.001164935,0.0,0.0,21.324833335665932,3.2267567983653134,RAW,21.324833335665932,0.03125,-10.860206000000002,-1.0,1.0,0.0,0.0
matpower/case30,LAZY_COMMIT_HINTS,exact,6,0.5188815,0.5188815,0.0,0.018468749999999923,0.49775100000000005,0.5618380000000001,0.0,0.0,0.0,0.0,,,,,0.0,2294.906097503931,-4633.573003345482,0.0,7992.0,7992.0,1.0,1.0,1.0,0.001164935,0.0,0.0,22.023535238778024,3.3324805374637565,RAW,22.023535238778024,0.03125,-10.883076500000001,-1.0,1.0,0.0,0.0
matpower/case30,LAZY_GNN_T060,heuristic,6,0.524868,0.524868,0.0,0.036782749999999975,0.5133285000000001,0.5650665,0.0,0.0,0.0,0.0,,,,,0.0,2294.906097503931,-4633.573003345482,0.0,7992.0,7992.0,1.0,1.0,1.0,0.001164935,0.0,0.0,21.772340855224552,3.2944711813255907,RAW,21.772340855224552,0.03125,-10.8812855,-1.0,1.0,0.0,0.0
matpower/case30,LAZY_GNN_T080,heuristic,6,0.5284709999999999,0.5284709999999999,0.0,0.04159550000000001,0.5036325,0.5741974999999999,0.0,0.0,0.0,0.0,,,,,0.0,2294.906097503931,-4633.573003345482,0.0,7992.0,7992.0,1.0,1.0,1.0,0.001164935,0.0,0.0,21.623901784582316,3.27201019545065,RAW,21.623901784582316,0.03125,-10.8737895,-1.0,1.0,0.0,0.0
matpower/case30,LAZY_TOPK128,exact,6,0.5192835,0.5192835,0.0,0.04043849999999993,0.4899535,0.578344,0.0,0.0,0.0,0.0,,,,,0.0,2294.906097503931,-4633.573003345482,0.0,7992.0,7992.0,1.0,1.0,1.0,0.001164935,0.0,0.0,22.00648585984342,3.3299007189714294,RAW,22.00648585984342,0.03125,-10.894490000000001,-1.0,1.0,0.0,0.0
matpower/case30,RAW,exact,6,11.427605,1.7291625000000002,10.0,3.39144825,7.117369,12.229162500000001,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,94104.0,94104.0,1.0,1.0,1.0,0.01013371,0.0,0.0,1.0,1.0,RAW,1.0,,,,,,
matpower/case30,RAW_COMMIT_HINTS,exact,6,12.035138,2.073371,10.5,4.287633,7.369808,13.2432835,0.0,0.0,0.0,0.0,,,,,0.0,0.0,-1529.9373983359542,0.0,94104.0,94104.0,1.0,1.0,1.0,0.01013371,0.0,0.0,0.949520063666906,0.8339860545941852,RAW,0.949520063666906,0.03125,0.5053279999999996,1.0,1.0,0.0,0.0
matpower/case30,RAW_GNN,heuristic,6,0.3647395,0.3647395,0.0,0.030034000000000005,0.332326,0.387399,0.0,0.0,0.0,0.0,,,,,0.0,2742.6687926014656,-4633.573003345482,7962.54692282301,7992.0,7992.0,1.0,1.0,1.0,0.00236289,0.0,0.0,31.330867646635475,4.740815020034847,RAW,31.330867646635475,0.03125,-11.040206000000001,-1.0,1.0,0.0,0.0
matpower/case30,SHRINK_LAZY,heuristic,6,0.6151625000000001,,,0.20476000000000005,0.344169,0.694142,0.0,0.0,0.0,0.0,,,,,1331.327309237885,2584.0348601182923,-311.7170601815917,4328.23766085591,1776.0,1776.0,1.0,1.0,1.0,0.016412235,0.0,0.0,18.576563103245075,,RAW,18.576563103245075,0.03125,-10.9450075,-1.0,1.0,0.0,0.0
matpower/case30,STREDUCE,heuristic,6,7.1508565,3.05346,5.0,1.4709897499999993,5.9604479999999995,8.05346,0.0,0.0,0.0,0.0,,,,,1041.0397076246554,5968.034556191601,-4633.573003345482,5933.3424658048025,94272.5,94272.5,1.0,1.0,1.0,3.7065e-05,9144.0,0.0,1.598074999826944,0.5662961034367571,RAW,1.598074999826944,0.0625,-4.14214,-0.9047619047619048,1.0,0.0,0.0
matpower/case30,STREDUCE_AGGRESSIVE,heuristic,6,6.2193125,5.612911499999999,2.5,1.0643927499999997,5.6910495,22.280828999999997,0.0,0.0,0.0,0.5,,,,,2198.011895938923,6069.017932060988,-4633.573003345482,5953.782380460364,94303.0,94303.0,1.0,1.0,1.0,1.923e-05,9144.0,0.0,1.8374386236420825,0.30806872689868714,RAW,1.8374386236420825,0.5625,-5.208292500000001,-0.3333333333333333,1.0,0.0,1.0
matpower/case30,STREDUCE_CONSERVATIVE,heuristic,6,7.8669525,3.2146229999999996,5.0,0.9662534999999988,6.6669045,8.478254,0.0,0.0,0.0,0.0,,,,,1059.4759595649427,10019.166865205916,-4630.985261697639,10089.314206631512,94248.0,94248.0,1.0,1.0,1.0,0.004989255,9144.0,0.0,1.4526088723683026,0.5379052224786547,RAW,1.4526088723683026,0.15625,-3.2212855000000005,-0.7142857142857143,1.0,0.0,0.0
matpower/case30,STREDUCE_GRU,heuristic,6,6.958024999999999,3.0210564999999994,5.0,1.4899645000000001,5.927868999999999,8.0210565,0.0,0.0,0.0,0.0,,,,,1041.0397076246554,5968.034556191601,-4633.573003345482,5933.3424658048025,94272.5,94272.5,1.0,1.0,1.0,3.7065e-05,9144.0,0.0,1.64236331430255,0.5723701294563676,RAW,1.64236331430255,0.0625,-4.1823855000000005,-0.9047619047619048,1.0,0.0,0.0
