timestamp_utc,run_id,result_key,stage,case_folder,instance_name,mode_id,mode_family,time_limit_sec,mip_gap_target,status,status_code,runtime_sec,wall_sec,mip_gap,obj_val,obj_bound,nodes,has_incumbent,feasible_ok,violations,max_constraint_residual,objective_inconsistency,pass,exact_method,screen_setup_sec,num_vars_root,num_constrs_root,num_vars_final,num_constrs_final,warm_start_applied_vars,branch_hints_applied,constr_total_cont,constr_kept_cont,constr_ratio_cont_explicit,constr_realized_cont,constr_ratio_cont_realized,screen_monitored_lines,explicit_added_cont,lazy_added_cont,active_set_iters,active_set_added,active_set_dropped,shrink_window_count,shrink_window_size,shrink_overlap,fixed_commit_vars,fixed_commit_on,fixed_commit_off,st_kept_line_pairs,st_kept_gen_pairs,candidate_solution_json,train_solution_json,error_message,logfile,peak_memory_gb,constr_ratio_cont,runtime_report_sec,st_used_commit_model,st_used_gnn_model,st_used_gru_model,mode,mode_original,timestamp,gurobi_log_path,norel_heur_elapsed_sec,runtime_ex_norel_sec,method_exactness,mode_clean,with_LAZY,with_PRUNE,with_LPSCREEN,with_SR,with_ACTIVESET,with_SHRINK,with_STREDUCE,with_GNN,with_COMMIT,with_GRU,with_BANDIT,is_heuristic_method,is_exact_method,is_raw_baseline,obj_raw,obj_ppm_vs_raw
2026-04-29 16:21:04,paper_m4pro_fullmodes_2026-04-29,TEST::RAW::matpower/case14/2017-01-15::60,TEST,matpower/case14,matpower/case14/2017-01-15,RAW,RAW,60,0.05,OPTIMAL,2.0,1.443321,1.660016,0.048335,376658.454564,358452.670032,0.0,1,OK,OK,3.12638804e-13,1.74622983e-10,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw/matpower/case14/2017-01-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,1.660016,,,,RAW,RAW,2026-04-29 16:21:04,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-01-15__raw.log,0.0,1.660016,exact,RAW,False,False,False,False,False,False,False,False,False,False,False,False,True,True,376658.454564,0.0
2026-04-29 16:21:07,paper_m4pro_fullmodes_2026-04-29,TEST::RAW::matpower/case14/2017-03-15::60,TEST,matpower/case14,matpower/case14/2017-03-15,RAW,RAW,60,0.05,OPTIMAL,2.0,3.228575,3.450999,0.01249344,409317.14359,404203.364799,0.0,1,OK,OK,6.96331881e-13,5.82076609e-10,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw/matpower/case14/2017-03-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.450999,,,,RAW,RAW,2026-04-29 16:21:07,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-03-15__raw.log,0.0,3.450999,exact,RAW,False,False,False,False,False,False,False,False,False,False,False,False,True,True,409317.14359,0.0
2026-04-29 16:21:11,paper_m4pro_fullmodes_2026-04-29,TEST::RAW::matpower/case14/2017-05-15::60,TEST,matpower/case14,matpower/case14/2017-05-15,RAW,RAW,60,0.05,OPTIMAL,2.0,3.153777,3.420935,0.01351316,328111.892486,323678.062421,0.0,1,OK,OK,2.98427949e-13,0.0,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw/matpower/case14/2017-05-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.420935,,,,RAW,RAW,2026-04-29 16:21:11,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-05-15__raw.log,0.0,3.420935,exact,RAW,False,False,False,False,False,False,False,False,False,False,False,False,True,True,328111.892486,0.0
2026-04-29 16:21:14,paper_m4pro_fullmodes_2026-04-29,TEST::RAW::matpower/case14/2017-07-15::60,TEST,matpower/case14,matpower/case14/2017-07-15,RAW,RAW,60,0.05,OPTIMAL,2.0,3.243268,3.467314,0.00788338,433758.733786,430339.248147,0.0,1,OK,OK,2.12807549e-12,0.0,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw/matpower/case14/2017-07-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.467314,,,,RAW,RAW,2026-04-29 16:21:14,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-07-15__raw.log,0.0,3.467314,exact,RAW,False,False,False,False,False,False,False,False,False,False,False,False,True,True,433758.733786,0.0
2026-04-29 16:21:18,paper_m4pro_fullmodes_2026-04-29,TEST::RAW::matpower/case14/2017-09-15::60,TEST,matpower/case14,matpower/case14/2017-09-15,RAW,RAW,60,0.05,OPTIMAL,2.0,3.414839,3.645871,0.00833051,440191.982876,436524.960181,0.0,1,OK,OK,2.13162821e-13,3.49245965e-10,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw/matpower/case14/2017-09-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.645871,,,,RAW,RAW,2026-04-29 16:21:18,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-09-15__raw.log,0.0,3.645871,exact,RAW,False,False,False,False,False,False,False,False,False,False,False,False,True,True,440191.982876,0.0
2026-04-29 16:21:21,paper_m4pro_fullmodes_2026-04-29,TEST::RAW::matpower/case14/2017-11-15::60,TEST,matpower/case14,matpower/case14/2017-11-15,RAW,RAW,60,0.05,OPTIMAL,2.0,3.299721,3.573703,0.00619405,392158.097584,389729.0519,0.0,1,OK,OK,2.84217094e-13,5.82076609e-11,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw/matpower/case14/2017-11-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.573703,,,,RAW,RAW,2026-04-29 16:21:21,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-11-15__raw.log,0.0,3.573703,exact,RAW,False,False,False,False,False,False,False,False,False,False,False,False,True,True,392158.097584,0.0
2026-04-29 16:21:22,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_GNN::matpower/case14/2017-01-15::60,TEST,matpower/case14,matpower/case14/2017-01-15,RAW_GNN,RAW,60,0.05,OPTIMAL,2.0,0.507048,0.572812,0.00033505,369642.18764,369518.339655,0.0,1,OK,OK,3.33333333e-09,8.14907253e-10,1,1,0.0,5580.0,4752.0,5580.0,4752.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_gnn/matpower/case14/2017-01-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,0.572812,,,,RAW_GNN,RAW_GNN,2026-04-29 16:21:22,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-01-15__raw_gnn.log,0.0,0.572812,heuristic,RAW_GNN,False,False,False,False,False,False,False,True,False,False,False,True,False,False,376658.454564,-18627.663441463585
2026-04-29 16:21:22,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_GNN::matpower/case14/2017-03-15::60,TEST,matpower/case14,matpower/case14/2017-03-15,RAW_GNN,RAW,60,0.05,OPTIMAL,2.0,0.135371,0.201963,0.04041328,409317.14359,392775.297227,0.0,1,OK,OK,5.96855898e-13,5.82076609e-10,1,1,0.0,5580.0,4752.0,5580.0,4752.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_gnn/matpower/case14/2017-03-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,0.201963,,,,RAW_GNN,RAW_GNN,2026-04-29 16:21:22,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-03-15__raw_gnn.log,0.0,0.201963,heuristic,RAW_GNN,False,False,False,False,False,False,False,True,False,False,False,True,False,False,409317.14359,0.0
2026-04-29 16:21:22,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_GNN::matpower/case14/2017-05-15::60,TEST,matpower/case14,matpower/case14/2017-05-15,RAW_GNN,RAW,60,0.05,OPTIMAL,2.0,0.185516,0.251109,0.01351316,328111.892486,323678.062421,0.0,1,OK,OK,6.16017459e-13,0.0,1,1,0.0,5580.0,4752.0,5580.0,4752.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_gnn/matpower/case14/2017-05-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,0.251109,,,,RAW_GNN,RAW_GNN,2026-04-29 16:21:22,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-05-15__raw_gnn.log,0.0,0.251109,heuristic,RAW_GNN,False,False,False,False,False,False,False,True,False,False,False,True,False,False,328111.892486,0.0
2026-04-29 16:21:23,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_GNN::matpower/case14/2017-07-15::60,TEST,matpower/case14,matpower/case14/2017-07-15,RAW_GNN,RAW,60,0.05,OPTIMAL,2.0,0.322058,0.387005,0.00788338,433758.733786,430339.248147,0.0,1,OK,OK,7.81597009e-13,5.82076609e-11,1,1,0.0,5580.0,4752.0,5580.0,4752.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_gnn/matpower/case14/2017-07-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,0.387005,,,,RAW_GNN,RAW_GNN,2026-04-29 16:21:23,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-07-15__raw_gnn.log,0.0,0.387005,heuristic,RAW_GNN,False,False,False,False,False,False,False,True,False,False,False,True,False,False,433758.733786,0.0
2026-04-29 16:21:23,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_GNN::matpower/case14/2017-09-15::60,TEST,matpower/case14,matpower/case14/2017-09-15,RAW_GNN,RAW,60,0.05,OPTIMAL,2.0,0.189137,0.254091,0.00833051,440191.982876,436524.960181,0.0,1,OK,OK,3.69482223e-13,3.49245965e-10,1,1,0.0,5580.0,4752.0,5580.0,4752.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_gnn/matpower/case14/2017-09-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,0.254091,,,,RAW_GNN,RAW_GNN,2026-04-29 16:21:23,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-09-15__raw_gnn.log,0.0,0.254091,heuristic,RAW_GNN,False,False,False,False,False,False,False,True,False,False,False,True,False,False,440191.982876,0.0
2026-04-29 16:21:23,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_GNN::matpower/case14/2017-11-15::60,TEST,matpower/case14,matpower/case14/2017-11-15,RAW_GNN,RAW,60,0.05,OPTIMAL,2.0,0.401679,0.467403,0.00619405,392158.097584,389729.0519,0.0,1,OK,OK,4.43201031e-13,5.82076609e-11,1,1,0.0,5580.0,4752.0,5580.0,4752.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_gnn/matpower/case14/2017-11-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,0.467403,,,,RAW_GNN,RAW_GNN,2026-04-29 16:21:23,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-11-15__raw_gnn.log,0.0,0.467403,heuristic,RAW_GNN,False,False,False,False,False,False,False,True,False,False,False,True,False,False,392158.097584,0.0
2026-04-29 16:21:25,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_COMMIT_HINTS::matpower/case14/2017-01-15::60,TEST,matpower/case14,matpower/case14/2017-01-15,RAW_COMMIT_HINTS,RAW,60,0.05,OPTIMAL,2.0,1.418294,1.692321,0.03423035,371157.520718,358452.670032,0.0,1,OK,OK,1.59872116e-13,5.82076609e-10,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_commit_hints/matpower/case14/2017-01-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,1.692321,,,,RAW_COMMIT_HINTS,RAW_COMMIT_HINTS,2026-04-29 16:21:25,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-01-15__raw_commit_hints.log,0.0,1.692321,exact,RAW_COMMIT_HINTS,False,False,False,False,False,False,False,False,True,False,False,False,True,False,376658.454564,-14604.567558074838
2026-04-29 16:21:27,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_COMMIT_HINTS::matpower/case14/2017-03-15::60,TEST,matpower/case14,matpower/case14/2017-03-15,RAW_COMMIT_HINTS,RAW,60,0.05,OPTIMAL,2.0,1.657162,1.886646,0.03993136,417222.236848,400561.986208,0.0,1,OK,OK,1.80300219e-12,8.14907253e-10,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_commit_hints/matpower/case14/2017-03-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,1.886646,,,,RAW_COMMIT_HINTS,RAW_COMMIT_HINTS,2026-04-29 16:21:27,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-03-15__raw_commit_hints.log,0.0,1.886646,exact,RAW_COMMIT_HINTS,False,False,False,False,False,False,False,False,True,False,False,False,True,False,409317.14359,19312.88093302601
2026-04-29 16:21:32,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_COMMIT_HINTS::matpower/case14/2017-05-15::60,TEST,matpower/case14,matpower/case14/2017-05-15,RAW_COMMIT_HINTS,RAW,60,0.05,OPTIMAL,2.0,4.666679,4.89411,0.01351316,328111.892486,323678.062421,0.0,1,OK,OK,5.1159077e-13,0.0,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_commit_hints/matpower/case14/2017-05-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,4.89411,,,,RAW_COMMIT_HINTS,RAW_COMMIT_HINTS,2026-04-29 16:21:32,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-05-15__raw_commit_hints.log,0.0,4.89411,exact,RAW_COMMIT_HINTS,False,False,False,False,False,False,False,False,True,False,False,False,True,False,328111.892486,0.0
2026-04-29 16:21:35,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_COMMIT_HINTS::matpower/case14/2017-07-15::60,TEST,matpower/case14,matpower/case14/2017-07-15,RAW_COMMIT_HINTS,RAW,60,0.05,OPTIMAL,2.0,2.878005,3.160322,0.00788338,433758.733786,430339.248147,0.0,1,OK,OK,1.75504056e-12,0.0,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_commit_hints/matpower/case14/2017-07-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.160322,,,,RAW_COMMIT_HINTS,RAW_COMMIT_HINTS,2026-04-29 16:21:35,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-07-15__raw_commit_hints.log,0.0,3.160322,exact,RAW_COMMIT_HINTS,False,False,False,False,False,False,False,False,True,False,False,False,True,False,433758.733786,0.0
2026-04-29 16:21:37,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_COMMIT_HINTS::matpower/case14/2017-09-15::60,TEST,matpower/case14,matpower/case14/2017-09-15,RAW_COMMIT_HINTS,RAW,60,0.05,OPTIMAL,2.0,1.629814,1.861938,0.0236709,438260.062093,427886.05218,0.0,1,OK,OK,5.68434189e-12,3.49245965e-10,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_commit_hints/matpower/case14/2017-09-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,1.861938,,,,RAW_COMMIT_HINTS,RAW_COMMIT_HINTS,2026-04-29 16:21:37,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-09-15__raw_commit_hints.log,0.0,1.861938,exact,RAW_COMMIT_HINTS,False,False,False,False,False,False,False,False,True,False,False,False,True,False,440191.982876,-4388.814104195581
2026-04-29 16:21:41,paper_m4pro_fullmodes_2026-04-29,TEST::RAW_COMMIT_HINTS::matpower/case14/2017-11-15::60,TEST,matpower/case14,matpower/case14/2017-11-15,RAW_COMMIT_HINTS,RAW,60,0.05,OPTIMAL,2.0,3.325649,3.603381,0.00619405,392158.097584,389729.0519,0.0,1,OK,OK,2.84217094e-13,5.82076609e-11,1,1,0.0,5580.0,29376.0,5580.0,29376.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/raw_commit_hints/matpower/case14/2017-11-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.603381,,,,RAW_COMMIT_HINTS,RAW_COMMIT_HINTS,2026-04-29 16:21:41,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-11-15__raw_commit_hints.log,0.0,3.603381,exact,RAW_COMMIT_HINTS,False,False,False,False,False,False,False,False,True,False,False,False,True,False,392158.097584,0.0
2026-04-29 16:21:42,paper_m4pro_fullmodes_2026-04-29,TEST::WARM::matpower/case14/2017-01-15::60,TEST,matpower/case14,matpower/case14/2017-01-15,WARM,WARM,60,0.05,OPTIMAL,2.0,1.487882,1.746474,0.048335,376658.454564,358452.670032,0.0,1,OK,OK,3.12638804e-13,1.74622983e-10,1,1,0.0,5580.0,29376.0,5580.0,29376.0,5076.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/warm/matpower/case14/2017-01-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,1.746474,,,,WARM,WARM,2026-04-29 16:21:42,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-01-15__warm.log,0.0,1.746474,exact,WARM,False,False,False,False,False,False,False,False,False,False,False,False,True,False,376658.454564,0.0
2026-04-29 16:21:46,paper_m4pro_fullmodes_2026-04-29,TEST::WARM::matpower/case14/2017-03-15::60,TEST,matpower/case14,matpower/case14/2017-03-15,WARM,WARM,60,0.05,OPTIMAL,2.0,3.26003,3.516027,0.01249344,409317.14359,404203.364799,0.0,1,OK,OK,6.96331881e-13,5.82076609e-10,1,1,0.0,5580.0,29376.0,5580.0,29376.0,5076.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/warm/matpower/case14/2017-03-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.516027,,,,WARM,WARM,2026-04-29 16:21:46,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-03-15__warm.log,0.0,3.516027,exact,WARM,False,False,False,False,False,False,False,False,False,False,False,False,True,False,409317.14359,0.0
2026-04-29 16:21:49,paper_m4pro_fullmodes_2026-04-29,TEST::WARM::matpower/case14/2017-05-15::60,TEST,matpower/case14,matpower/case14/2017-05-15,WARM,WARM,60,0.05,OPTIMAL,2.0,3.165901,3.471927,0.01351316,328111.892486,323678.062421,0.0,1,OK,OK,2.98427949e-13,0.0,1,1,0.0,5580.0,29376.0,5580.0,29376.0,5076.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/warm/matpower/case14/2017-05-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.471927,,,,WARM,WARM,2026-04-29 16:21:49,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-05-15__warm.log,0.0,3.471927,exact,WARM,False,False,False,False,False,False,False,False,False,False,False,False,True,False,328111.892486,0.0
2026-04-29 16:21:53,paper_m4pro_fullmodes_2026-04-29,TEST::WARM::matpower/case14/2017-07-15::60,TEST,matpower/case14,matpower/case14/2017-07-15,WARM,WARM,60,0.05,OPTIMAL,2.0,3.098308,3.348575,0.00788338,433758.733786,430339.248147,0.0,1,OK,OK,2.12807549e-12,0.0,1,1,0.0,5580.0,29376.0,5580.0,29376.0,5076.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/warm/matpower/case14/2017-07-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.348575,,,,WARM,WARM,2026-04-29 16:21:53,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-07-15__warm.log,0.0,3.348575,exact,WARM,False,False,False,False,False,False,False,False,False,False,False,False,True,False,433758.733786,0.0
2026-04-29 16:21:56,paper_m4pro_fullmodes_2026-04-29,TEST::WARM::matpower/case14/2017-09-15::60,TEST,matpower/case14,matpower/case14/2017-09-15,WARM,WARM,60,0.05,OPTIMAL,2.0,3.374308,3.624131,0.00833051,440191.982876,436524.960181,0.0,1,OK,OK,2.13162821e-13,3.49245965e-10,1,1,0.0,5580.0,29376.0,5580.0,29376.0,5076.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/warm/matpower/case14/2017-09-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.624131,,,,WARM,WARM,2026-04-29 16:21:56,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-09-15__warm.log,0.0,3.624131,exact,WARM,False,False,False,False,False,False,False,False,False,False,False,False,True,False,440191.982876,0.0
2026-04-29 16:22:00,paper_m4pro_fullmodes_2026-04-29,TEST::WARM::matpower/case14/2017-11-15::60,TEST,matpower/case14,matpower/case14/2017-11-15,WARM,WARM,60,0.05,OPTIMAL,2.0,3.372208,3.66976,0.00619405,392158.097584,389729.0519,0.0,1,OK,OK,2.84217094e-13,5.82076609e-11,1,1,0.0,5580.0,29376.0,5580.0,29376.0,5076.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/warm/matpower/case14/2017-11-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.66976,,,,WARM,WARM,2026-04-29 16:22:00,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-11-15__warm.log,0.0,3.66976,exact,WARM,False,False,False,False,False,False,False,False,False,False,False,False,True,False,392158.097584,0.0
2026-04-29 16:22:02,paper_m4pro_fullmodes_2026-04-29,TEST::WARM_BRANCH_HINTS::matpower/case14/2017-01-15::60,TEST,matpower/case14,matpower/case14/2017-01-15,WARM_BRANCH_HINTS,WARM,60,0.05,OPTIMAL,2.0,1.47245,1.724027,0.048335,376658.454564,358452.670032,0.0,1,OK,OK,3.12638804e-13,1.74622983e-10,1,1,0.0,5580.0,29376.0,5580.0,29376.0,5076.0,180.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/warm_branch_hints/matpower/case14/2017-01-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,1.724027,,,,WARM_BRANCH_HINTS,WARM_BRANCH_HINTS,2026-04-29 16:22:02,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-01-15__warm_branch_hints.log,0.0,1.724027,exact,WARM_BRANCH_HINTS,False,False,False,False,False,False,False,False,False,False,False,False,True,False,376658.454564,0.0
2026-04-29 16:22:05,paper_m4pro_fullmodes_2026-04-29,TEST::WARM_BRANCH_HINTS::matpower/case14/2017-03-15::60,TEST,matpower/case14,matpower/case14/2017-03-15,WARM_BRANCH_HINTS,WARM,60,0.05,OPTIMAL,2.0,3.300277,3.609024,0.01249344,409317.14359,404203.364799,0.0,1,OK,OK,6.96331881e-13,5.82076609e-10,1,1,0.0,5580.0,29376.0,5580.0,29376.0,5076.0,180.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,results/paper_m4pro_fullmodes_2026-04-29/solutions/test/warm_branch_hints/matpower/case14/2017-03-15.json,,,results/paper_m4pro_fullmodes_2026-04-29/results.csv,,,3.609024,,,,WARM_BRANCH_HINTS,WARM_BRANCH_HINTS,2026-04-29 16:22:05,results/paper_m4pro_fullmodes_2026-04-29/logs/gurobi/test/matpower_case14_2017-03-15__warm_branch_hints.log,0.0,3.609024,exact,WARM_BRANCH_HINTS,False,False,False,False,False,False,False,False,False,False,False,False,True,False,409317.14359,0.0
