case_folder,instance_name,reference_mode,mode,runtime_speedup_vs_reference,runtime_delta_vs_reference,status,feasible_ok,violations,mip_gap
matpower/case300,matpower/case300/2017-01-15,RAW,ACTIVESET_B5000,2.2914850098084245,-329.71733700000004,OPTIMAL,FAIL,C120,0.00908776
matpower/case300,matpower/case300/2017-01-15,RAW,STREDUCE_LAZY_GRU,1.2112034880378129,-102.01250400000004,OPTIMAL,OK,OK,0.01889401
matpower/case300,matpower/case300/2017-03-15,RAW,RAW_GNN,1.3744447633108279,-138.47083499999997,OPTIMAL,FAIL,C120,0.02116084
matpower/case300,matpower/case300/2017-03-15,RAW,RAW_COMMIT_HINTS,0.709814698573407,207.79173199999997,OPTIMAL,OK,OK,0.0005812
matpower/case300,matpower/case300/2017-03-15,RAW,WARM,0.7403717329797188,178.23787099999998,OPTIMAL,OK,OK,0.00058498
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_BRANCH_HINTS,0.8916679153084386,61.75210999999996,OPTIMAL,OK,OK,0.0019834
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_COMMIT_HINTS,0.7098706086446749,207.73533400000002,OPTIMAL,OK,OK,0.0005812
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_GRU,0.7509137440113848,168.59999299999998,OPTIMAL,OK,OK,0.00058498
matpower/case300,matpower/case300/2017-03-15,RAW,LAZY_ALL,0.5725876913476118,379.404832,OPTIMAL,OK,OK,0.00042702
matpower/case300,matpower/case300/2017-03-15,RAW,LAZY_TOPK128,1.3395225373244033,-128.82982699999997,OPTIMAL,FAIL,C120,0.0
matpower/case300,matpower/case300/2017-03-15,RAW,LAZY_COMMIT_HINTS,0.4221658189291014,695.6935900000001,TIME_LIMIT,OK,OK,0.07617224
matpower/case300,matpower/case300/2017-03-15,RAW,LAZY_GNN_T060,1.362215215955014,-135.15085699999997,OPTIMAL,FAIL,C120,0.04370617
matpower/case300,matpower/case300/2017-03-15,RAW,LAZY_GNN_T080,1.3878300693921948,-142.03750200000002,OPTIMAL,FAIL,C120,0.00302061
matpower/case300,matpower/case300/2017-03-15,RAW,LAZY_COMMIT_GNN_T060,1.363380324298315,-135.469718,OPTIMAL,FAIL,C120,0.01212468
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LAZY,0.4390956438304539,649.2732720000001,OPTIMAL,OK,OK,0.00688713
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LAZY_TOPK128,1.3905392172863191,-142.75103000000001,OPTIMAL,FAIL,C120,0.0
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LAZY_BANDIT,1.355630749549019,-133.338552,OPTIMAL,FAIL,C120,0.03193502
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LAZY_COMMIT_HINTS,0.4204617327122331,700.5731410000001,TIME_LIMIT,OK,OK,0.07543768
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LAZY_GRU,0.4502222922021271,620.6660240000001,OPTIMAL,OK,OK,0.00688713
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LAZY_BRANCH_HINTS,0.9226710695600174,42.598366,OPTIMAL,OK,OK,0.00249706
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LAZY_GNN_T060,1.3024005823943239,-118.01463899999999,OPTIMAL,FAIL,C120,0.00187419
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LAZY_COMMIT_GNN_T060,1.2917664187838964,-114.801921,OPTIMAL,FAIL,C120,0.00187419
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LAZY_COMMIT_GRU,0.42093295590785,699.219869,TIME_LIMIT,OK,OK,0.07543768
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LAZY_ML_STACK,1.336742295655103,-128.040635,OPTIMAL,FAIL,C120,0.0017495
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_PRUNE_T010,3.509751989989174,-363.456315,OPTIMAL,FAIL,C120,0.04471527
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_PRUNE_T020,4.3116225010202776,-390.389327,OPTIMAL,FAIL,C120,0.04680809
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_PRUNE_T030,2.063616730239376,-261.971448,OPTIMAL,FAIL,C120,0.04766131
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_PRUNE_T050,1.3296628075325339,-126.01616899999999,OPTIMAL,FAIL,C120,0.00032149
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_PRUNE_T080,1.1627515943839224,-71.14365099999998,OPTIMAL,OK,OK,0.0005849
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LPSCREEN_T010,3.7410785422267683,-372.41099499999996,OPTIMAL,FAIL,C120,0.04928467
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LPSCREEN_T020,3.540406615827545,-364.710219,OPTIMAL,FAIL,C120,0.04850384
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LPSCREEN_T030,1.3042584204109464,-118.57054,OPTIMAL,OK,OK,0.00059577
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LPSCREEN_T050,1.2831577226084119,-112.16212000000002,OPTIMAL,OK,OK,0.00059859
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LPSCREEN_T080,1.0683664210362185,-32.52523600000001,OPTIMAL,OK,OK,0.00058492
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_PRUNE_LAZY_T010,1.300714799521332,-117.508846,OPTIMAL,FAIL,C120,0.00069289
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_PRUNE_LAZY_T020,1.3552328099260538,-133.228459,OPTIMAL,FAIL,C120,0.01030793
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_PRUNE_LAZY_T030,1.2767509640234098,-110.17442399999999,OPTIMAL,FAIL,C120,0.01030805
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_PRUNE_LAZY_T050,1.0804221644155505,-37.833812999999964,OPTIMAL,FAIL,C120,0.0204382
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_PRUNE_LAZY_T080,0.5887657739269974,355.01322999999996,OPTIMAL,OK,OK,0.00037101
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LPSCREEN_LAZY_T010,1.3639601434864115,-135.628197,OPTIMAL,OK,OK,0.00060299
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LPSCREEN_LAZY_T020,1.3440966672272336,-130.121123,OPTIMAL,OK,OK,0.00060395
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LPSCREEN_LAZY_T030,0.9881528493013214,6.0937920000000645,OPTIMAL,OK,OK,0.04978902
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LPSCREEN_LAZY_T050,0.7838025481048129,140.19797499999999,OPTIMAL,OK,OK,0.00019955
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_LPSCREEN_LAZY_T080,0.5276963926978099,454.91994500000004,OPTIMAL,OK,OK,0.00038996
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_SR_LAZY,0.7696565581663548,152.11663800000002,OPTIMAL,OK,OK,0.04723452
matpower/case300,matpower/case300/2017-03-15,RAW,RAW,1.0,0.0,OPTIMAL,OK,OK,0.00091162
matpower/case300,matpower/case300/2017-03-15,RAW,LAZY_BANDIT,1.3451588278948363,-130.419719,OPTIMAL,FAIL,C120,0.03152662
matpower/case300,matpower/case300/2017-03-15,RAW,ACTIVESET,2.4028056726215845,-296.740419,OPTIMAL,FAIL,C120,0.00233161
matpower/case300,matpower/case300/2017-03-15,RAW,ACTIVESET_B500,2.281742370894087,-285.517002,OPTIMAL,FAIL,C120,0.00234388
matpower/case300,matpower/case300/2017-03-15,RAW,ACTIVESET_B5000,2.3969302261406713,-296.2219,OPTIMAL,FAIL,C120,0.00233161
matpower/case300,matpower/case300/2017-03-15,RAW,ACTIVESET_NOCLEAN,2.3983665290793423,-296.348891,OPTIMAL,FAIL,C120,0.00233161
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_ACTIVESET,2.2997268415145027,-287.25901999999996,OPTIMAL,FAIL,C120,0.0052539
matpower/case300,matpower/case300/2017-03-15,RAW,ACTIVESET_LAZY,0.405664364645579,744.6681040000001,TIME_LIMIT,OK,OK,0.07379081
matpower/case300,matpower/case300/2017-03-15,RAW,ACTIVESET_LAZY_TOPK128,0.9332884172672778,36.331489999999974,OPTIMAL,FAIL,C120,0.01163368
matpower/case300,matpower/case300/2017-03-15,RAW,WARM_ACTIVESET_LAZY,0.8237183277817387,108.774294,OPTIMAL,OK,OK,0.00922294
matpower/case300,matpower/case300/2017-03-15,RAW,SHRINK_LAZY,0.9778577771739361,11.509153000000026,OPTIMAL,FAIL,C108,0.01289876
matpower/case300,matpower/case300/2017-03-15,RAW,STREDUCE,2.018803210758368,-256.50401,OPTIMAL,FAIL,C120,0.00528218
matpower/case300,matpower/case300/2017-03-15,RAW,STREDUCE_CONSERVATIVE,1.3764645387193981,-139.01347099999998,OPTIMAL,FAIL,C120,0.0251774
matpower/case300,matpower/case300/2017-03-15,RAW,STREDUCE_AGGRESSIVE,7.4602211268326695,-440.142721,OPTIMAL,FAIL,C120,0.00510609
matpower/case300,matpower/case300/2017-03-15,RAW,STREDUCE_GRU,2.0118986494005373,-255.63996999999998,OPTIMAL,FAIL,C120,0.00528218
matpower/case300,matpower/case300/2017-03-15,RAW,STREDUCE_LAZY,1.1403595907551776,-62.560198000000014,OPTIMAL,OK,OK,0.01438464
matpower/case300,matpower/case300/2017-03-15,RAW,STREDUCE_LAZY_CONSERVATIVE,1.1037252269546327,-47.76626299999998,OPTIMAL,OK,OK,0.03882972
matpower/case300,matpower/case300/2017-03-15,RAW,STREDUCE_LAZY_AGGRESSIVE,1.293814905259981,-115.42490199999997,OPTIMAL,OK,OK,0.00437979
matpower/case300,matpower/case300/2017-03-15,RAW,STREDUCE_LAZY_GRU,1.205624632386307,-86.688376,OPTIMAL,OK,OK,0.01438464
matpower/case300,matpower/case300/2017-05-15,RAW,RAW,1.0,0.0,OPTIMAL,OK,OK,0.00024894
matpower/case300,matpower/case300/2017-05-15,RAW,RAW_COMMIT_HINTS,1.3497341731762027,-213.95953800000007,OPTIMAL,OK,OK,0.00630311
matpower/case300,matpower/case300/2017-05-15,RAW,WARM,1.5311879031176798,-286.45836700000007,OPTIMAL,OK,OK,0.01105222
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_BRANCH_HINTS,1.5574214806175715,-295.542107,OPTIMAL,OK,OK,0.01105222
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_COMMIT_HINTS,1.5951749706505456,-308.09039400000006,OPTIMAL,OK,OK,0.00630311
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_GRU,1.3280345386283074,-203.963299,OPTIMAL,OK,OK,0.01105222
matpower/case300,matpower/case300/2017-05-15,RAW,LAZY_ALL,1.2103464785362676,-143.50510800000006,OPTIMAL,OK,OK,0.03043619
matpower/case300,matpower/case300/2017-05-15,RAW,LAZY_TOPK128,1.9750400516609155,-407.65087000000005,OPTIMAL,OK,OK,0.00331525
matpower/case300,matpower/case300/2017-05-15,RAW,LAZY_BANDIT,2.1588658134199474,-443.25059500000003,OPTIMAL,OK,OK,0.00015285
matpower/case300,matpower/case300/2017-05-15,RAW,LAZY_GNN_T060,2.1485647377246613,-441.416802,OPTIMAL,FAIL,C120,0.00039037
matpower/case300,matpower/case300/2017-05-15,RAW,LAZY_GNN_T080,6.231178986611688,-693.220151,OPTIMAL,FAIL,C120,0.0070893
matpower/case300,matpower/case300/2017-05-15,RAW,LAZY_COMMIT_GNN_T060,2.2087665544479886,-451.89178100000004,OPTIMAL,FAIL,C120,0.00112956
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LAZY,1.8646213145047978,-382.89272800000003,OPTIMAL,OK,OK,0.0111039
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LAZY_TOPK128,2.1786978211134005,-446.732251,OPTIMAL,OK,OK,0.0035603
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LAZY_BANDIT,2.191672877210893,-448.97602100000006,OPTIMAL,OK,OK,0.01105281
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LAZY_COMMIT_HINTS,1.868116484864752,-383.72127200000006,OPTIMAL,OK,OK,0.00630311
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LAZY_GRU,1.8946479674618524,-389.91099,OPTIMAL,OK,OK,0.0111039
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LAZY_BRANCH_HINTS,1.8824984307880415,-387.09819300000004,OPTIMAL,OK,OK,0.0111039
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LAZY_GNN_T060,2.1417904344026586,-440.201229,OPTIMAL,FAIL,C120,0.00112956
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LAZY_COMMIT_GNN_T060,2.153419166092841,-442.28317100000004,OPTIMAL,FAIL,C120,0.00112956
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LAZY_COMMIT_GRU,1.873582898942553,-385.010909,OPTIMAL,OK,OK,0.00630311
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LAZY_ML_STACK,2.187995260565567,-448.342755,OPTIMAL,FAIL,C120,0.00112956
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_PRUNE_T010,4.657678314155377,-648.452012,OPTIMAL,FAIL,C120,0.04947775
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_PRUNE_T020,5.362945523199311,-671.766326,OPTIMAL,FAIL,C120,0.04878131
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_PRUNE_T030,2.2126049877975515,-452.54032900000004,OPTIMAL,OK,OK,0.01105222
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_PRUNE_T050,2.1861708408944494,-448.02780900000005,OPTIMAL,OK,OK,0.01105222
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_PRUNE_T080,1.971535851184196,-406.90776500000004,OPTIMAL,OK,OK,0.01105222
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LPSCREEN_T010,4.149072559949115,-626.719868,OPTIMAL,FAIL,C120,0.04877775
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LPSCREEN_T020,2.888291925128656,-539.845984,OPTIMAL,FAIL,C120,0.04612787
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LPSCREEN_T030,2.1637733786642284,-444.11809700000003,OPTIMAL,OK,OK,0.04901236
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LPSCREEN_T050,1.9636589992106315,-405.22770900000006,OPTIMAL,OK,OK,0.01105222
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LPSCREEN_T080,1.9008088833617645,-391.323593,OPTIMAL,OK,OK,0.01105222
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_PRUNE_LAZY_T010,2.197612023116327,-449.99423500000006,OPTIMAL,FAIL,C120,0.00355933
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_PRUNE_LAZY_T020,2.25872688884677,-460.160793,OPTIMAL,FAIL,C120,0.00355933
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_PRUNE_LAZY_T030,2.0952454615014804,-431.63671500000004,OPTIMAL,OK,OK,0.01134794
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_PRUNE_LAZY_T050,1.928404029721149,-397.53998,OPTIMAL,OK,OK,0.01119358
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_PRUNE_LAZY_T080,1.956164169859153,-403.616573,OPTIMAL,OK,OK,0.01117852
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LPSCREEN_LAZY_T010,2.189400692194936,-448.58501400000006,OPTIMAL,FAIL,C120,0.00360689
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LPSCREEN_LAZY_T020,2.211066097576659,-452.280586,OPTIMAL,FAIL,C120,0.00360689
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LPSCREEN_LAZY_T030,1.911126196687096,-393.66879700000004,OPTIMAL,OK,OK,0.01134853
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LPSCREEN_LAZY_T050,1.9076483974114529,-392.88110100000006,OPTIMAL,OK,OK,0.011393
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_LPSCREEN_LAZY_T080,1.8499183824369352,-379.373053,OPTIMAL,OK,OK,0.01118775
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_SR_LAZY,1.616245963709103,-314.83895300000006,OPTIMAL,OK,OK,0.01105222
matpower/case300,matpower/case300/2017-05-15,RAW,RAW_GNN,2.234214201759827,-456.149871,OPTIMAL,FAIL,C120,0.00119867
matpower/case300,matpower/case300/2017-05-15,RAW,LAZY_COMMIT_HINTS,1.871813717718492,-384.594348,OPTIMAL,OK,OK,0.00630311
matpower/case300,matpower/case300/2017-05-15,RAW,ACTIVESET,4.266623831146481,-632.203064,OPTIMAL,FAIL,C120,0.01241735
matpower/case300,matpower/case300/2017-05-15,RAW,ACTIVESET_B500,4.276480564819307,-632.649135,OPTIMAL,FAIL,C120,0.01241735
matpower/case300,matpower/case300/2017-05-15,RAW,ACTIVESET_B5000,4.288436762239124,-633.1874660000001,OPTIMAL,FAIL,C120,0.01241735
matpower/case300,matpower/case300/2017-05-15,RAW,ACTIVESET_NOCLEAN,4.29150909103628,-633.325314,OPTIMAL,FAIL,C120,0.01241735
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_ACTIVESET,4.121709642778309,-625.3986460000001,OPTIMAL,FAIL,C120,0.01098134
matpower/case300,matpower/case300/2017-05-15,RAW,ACTIVESET_LAZY,1.007089185175092,-5.8125969999999825,OPTIMAL,OK,OK,0.02504015
matpower/case300,matpower/case300/2017-05-15,RAW,ACTIVESET_LAZY_TOPK128,1.9223089591970113,-396.182294,OPTIMAL,OK,OK,0.0035603
matpower/case300,matpower/case300/2017-05-15,RAW,WARM_ACTIVESET_LAZY,1.6691459055611075,-331.03075800000005,OPTIMAL,OK,OK,0.0111039
matpower/case300,matpower/case300/2017-05-15,RAW,SHRINK_LAZY,2.045667176308941,-422.08539400000006,OPTIMAL,FAIL,C108,0.04578216
matpower/case300,matpower/case300/2017-05-15,RAW,STREDUCE,5.44713944372808,-674.1461820000001,OPTIMAL,FAIL,C120,0.04005877
matpower/case300,matpower/case300/2017-05-15,RAW,STREDUCE_CONSERVATIVE,1.8951626702241455,-390.029355,OPTIMAL,FAIL,C120,0.0128245
matpower/case300,matpower/case300/2017-05-15,RAW,STREDUCE_AGGRESSIVE,13.176871295637804,-763.071506,OPTIMAL,FAIL,C120,0.02422936
matpower/case300,matpower/case300/2017-05-15,RAW,STREDUCE_GRU,5.43929584201175,-673.927584,OPTIMAL,FAIL,C120,0.04005877
matpower/case300,matpower/case300/2017-05-15,RAW,STREDUCE_LAZY,2.039637268771778,-420.89205300000003,OPTIMAL,OK,OK,0.00863262
matpower/case300,matpower/case300/2017-05-15,RAW,STREDUCE_LAZY_CONSERVATIVE,2.0224498636368753,-417.45155400000004,OPTIMAL,OK,OK,0.01239019
matpower/case300,matpower/case300/2017-05-15,RAW,STREDUCE_LAZY_AGGRESSIVE,2.0584551373780737,-424.593043,OPTIMAL,OK,OK,0.00755177
matpower/case300,matpower/case300/2017-05-15,RAW,STREDUCE_LAZY_GRU,2.0144669299804776,-415.83359900000005,OPTIMAL,OK,OK,0.00863262
matpower/case300,matpower/case300/2017-07-15,RAW,RAW,1.0,0.0,OPTIMAL,OK,OK,0.00111693
matpower/case300,matpower/case300/2017-07-15,RAW,RAW_COMMIT_HINTS,0.7377241640235067,205.92981200000008,OPTIMAL,OK,OK,0.00519138
matpower/case300,matpower/case300/2017-07-15,RAW,WARM,0.944172333395225,34.24941500000011,OPTIMAL,OK,OK,0.00078117
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_BRANCH_HINTS,0.9935680601775827,3.7497240000000147,OPTIMAL,OK,OK,0.003089
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_COMMIT_HINTS,0.7629627745072354,179.95675700000004,OPTIMAL,OK,OK,0.00519138
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_GRU,0.9351335012031645,40.17924700000003,OPTIMAL,OK,OK,0.00078117
matpower/case300,matpower/case300/2017-07-15,RAW,LAZY_ALL,0.7995159335703486,145.2471740000001,OPTIMAL,OK,OK,0.00118014
matpower/case300,matpower/case300/2017-07-15,RAW,LAZY_TOPK128,1.3615164140736342,-153.80132999999995,OPTIMAL,FAIL,C120,0.02146417
matpower/case300,matpower/case300/2017-07-15,RAW,LAZY_BANDIT,1.4361237235236546,-175.90282199999996,OPTIMAL,FAIL,C120,0.0
matpower/case300,matpower/case300/2017-07-15,RAW,LAZY_COMMIT_HINTS,0.4754256966774901,639.115445,TIME_LIMIT,OK,OK,0.08464258
matpower/case300,matpower/case300/2017-07-15,RAW,LAZY_GNN_T080,1.578075950859653,-212.18366799999995,OPTIMAL,FAIL,C120,0.00476115
matpower/case300,matpower/case300/2017-07-15,RAW,LAZY_COMMIT_GNN_T060,1.4769227320358216,-187.04461099999992,OPTIMAL,FAIL,C120,0.01164272
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LAZY,0.6413823859355731,323.86911900000007,OPTIMAL,OK,OK,0.00209881
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LAZY_TOPK128,1.4404583944382228,-177.11654199999992,OPTIMAL,FAIL,C120,0.03359228
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LAZY_BANDIT,1.5301889339040535,-200.69684899999993,OPTIMAL,FAIL,C120,0.0
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LAZY_COMMIT_HINTS,0.4808797067826258,625.2972350000001,TIME_LIMIT,OK,OK,0.08462098
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LAZY_GRU,0.6449327153102339,318.8975650000001,OPTIMAL,OK,OK,0.00209881
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LAZY_BRANCH_HINTS,1.1264598624128082,-65.02673299999992,OPTIMAL,OK,OK,0.00344302
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LAZY_GNN_T060,1.5320692622281702,-201.16143399999993,OPTIMAL,FAIL,C120,0.00944901
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LAZY_COMMIT_GNN_T060,1.510413417163136,-195.74072799999993,OPTIMAL,FAIL,C120,0.01164272
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LAZY_COMMIT_GRU,0.4772759956302995,634.3921550000001,TIME_LIMIT,OK,OK,0.08462098
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LAZY_ML_STACK,1.577502319185076,-212.05019599999997,OPTIMAL,FAIL,C120,0.02236305
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_PRUNE_T010,4.247398380974313,-442.86108999999993,OPTIMAL,FAIL,C120,0.04844487
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_PRUNE_T020,3.378592214766478,-407.79243799999995,OPTIMAL,FAIL,C120,0.02957338
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_PRUNE_T030,1.5774056390027549,-212.02769099999995,OPTIMAL,FAIL,C120,0.00474134
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_PRUNE_T050,1.485353256912057,-189.27059499999996,OPTIMAL,OK,OK,0.0007773
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_PRUNE_T080,1.2107119995235032,-100.80994399999992,OPTIMAL,OK,OK,0.00098711
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LPSCREEN_T010,4.748907575790196,-457.26290199999994,OPTIMAL,FAIL,C120,0.04973087
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LPSCREEN_T020,2.4621261786516,-343.97707499999996,OPTIMAL,FAIL,C120,0.04172732
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LPSCREEN_T030,1.4475577397920762,-179.08867699999996,OPTIMAL,OK,OK,0.00527178
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LPSCREEN_T050,1.2975901038495774,-132.84215499999993,OPTIMAL,OK,OK,0.00393753
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LPSCREEN_T080,1.2142243971952458,-102.19388899999996,OPTIMAL,OK,OK,0.00082476
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_PRUNE_LAZY_T010,1.536973968072145,-202.36792199999996,OPTIMAL,FAIL,C120,0.02951872
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_PRUNE_LAZY_T020,1.4803703564378408,-187.95798099999996,OPTIMAL,FAIL,C120,0.03240315
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_PRUNE_LAZY_T030,1.326228316892601,-142.48144499999995,OPTIMAL,FAIL,C120,0.03412666
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_PRUNE_LAZY_T050,0.7417305109874011,201.6888600000001,OPTIMAL,OK,OK,0.00574103
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_PRUNE_LAZY_T080,1.0653478315049336,-35.52995899999996,OPTIMAL,OK,OK,0.00185673
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T010,1.5362534030904165,-202.19115599999992,OPTIMAL,FAIL,C120,0.03565806
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T020,1.4488882699692693,-179.45613599999996,OPTIMAL,FAIL,C120,0.00081085
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T030,1.0357364762915753,-19.98560999999995,OPTIMAL,FAIL,C120,0.02790918
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T050,0.7921743500507777,151.9614130000001,OPTIMAL,OK,OK,0.00202401
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_LPSCREEN_LAZY_T080,0.9493132993726325,30.92711500000007,OPTIMAL,FAIL,C120,0.00286804
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_SR_LAZY,0.7953769700178107,149.01721800000007,OPTIMAL,OK,OK,0.03110937
matpower/case300,matpower/case300/2017-07-15,RAW,RAW_GNN,1.544410081394316,-204.18248399999993,OPTIMAL,FAIL,C120,0.00665689
matpower/case300,matpower/case300/2017-07-15,RAW,LAZY_GNN_T060,1.5031927435455925,-193.89858999999996,OPTIMAL,FAIL,C120,0.01068322
matpower/case300,matpower/case300/2017-07-15,RAW,ACTIVESET,2.7418161502297442,-367.97552599999995,OPTIMAL,FAIL,C120,0.00338582
matpower/case300,matpower/case300/2017-07-15,RAW,ACTIVESET_B500,2.691509486785152,-364.02689799999996,OPTIMAL,FAIL,C120,0.00338606
matpower/case300,matpower/case300/2017-07-15,RAW,ACTIVESET_B5000,2.7485011484140784,-368.4893589999999,OPTIMAL,FAIL,C120,0.00338582
matpower/case300,matpower/case300/2017-07-15,RAW,ACTIVESET_NOCLEAN,2.7399601311784028,-367.83242099999995,OPTIMAL,FAIL,C120,0.00338582
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_ACTIVESET,2.7762202679166745,-370.59354699999994,OPTIMAL,FAIL,C120,0.00772683
matpower/case300,matpower/case300/2017-07-15,RAW,ACTIVESET_LAZY,0.7471641153584242,196.00974300000007,OPTIMAL,OK,OK,0.01225053
matpower/case300,matpower/case300/2017-07-15,RAW,ACTIVESET_LAZY_TOPK128,1.0840829467838697,-44.92626999999993,OPTIMAL,FAIL,C120,0.00966768
matpower/case300,matpower/case300/2017-07-15,RAW,WARM_ACTIVESET_LAZY,1.0883483679151698,-47.02031699999998,OPTIMAL,OK,OK,0.00558435
matpower/case300,matpower/case300/2017-07-15,RAW,SHRINK_LAZY,1.1461296937485017,-73.85155799999995,OPTIMAL,FAIL,C108,0.0400298
matpower/case300,matpower/case300/2017-07-15,RAW,STREDUCE,4.162527565367472,-440.08052399999997,OPTIMAL,FAIL,C120,0.04796325
