case_folder,instance_name,mode,runtime_speedup,runtime_ratio,runtime_delta,nodes_delta,mem_delta_gb,root_constr_ratio,final_to_root_ratio,obj_ppm_vs_raw,feasible_ok,violations,status,mip_gap,warm_start_applied_vars,branch_hints_applied
matpower/case300,matpower/case300/2017-01-15,WARM_LPSCREEN_T030,1.523831037746215,0.6562407348514344,-201.105453,0.0,,0.05375922979643454,1.0,44523.372309247265,OK,OK,OPTIMAL,0.04594926,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_LPSCREEN_T050,1.4867489809384786,0.6726084986914007,-191.530012,0.0,,0.1174642026679721,1.0,44523.37230929101,OK,OK,OPTIMAL,0.04595526,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_LPSCREEN_T080,1.1905368775663447,0.8399571813719591,-93.627974,0.0,,0.41234447028107535,1.0,44523.37230867759,OK,OK,OPTIMAL,0.0453931,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_PRUNE_LAZY_T010,1.5775893956383977,0.633878500175474,-214.187769,0.0,,0.018724758291518786,1.0,-1814.4789825374316,FAIL,C120,OPTIMAL,0.00220839,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_PRUNE_LAZY_T020,1.5945034364877324,0.6271544965765231,-218.12143400000002,0.0,,0.018724758291518786,1.0,-1793.5919651938325,FAIL,C120,OPTIMAL,0.00220886,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_PRUNE_LAZY_T030,1.3346042315332498,0.7492858005186733,-146.672389,239.0,,0.018724758291518786,1.0,42349.06901838846,FAIL,C120,OPTIMAL,0.04272645,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_PRUNE_LAZY_T050,1.2060495381389984,0.8291533377170026,-99.94842,309.0,,0.018724758291518786,1.0,40437.549183618,FAIL,C120,OPTIMAL,0.0412214,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_PRUNE_LAZY_T080,1.1980999510752226,0.8346549042945541,-96.72990300000004,142.0,,0.018724758291518786,1.0,47139.65024901469,OK,OK,OPTIMAL,0.04747792,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_LPSCREEN_LAZY_T010,1.510060844206774,0.6622249718191282,-197.60456500000004,0.0,,0.018724758291518786,1.0,44523.37230930559,OK,OK,OPTIMAL,0.04614209,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_LPSCREEN_LAZY_T020,1.5740537454488062,0.6353023223580415,-213.354807,0.0,,0.018724758291518786,1.0,-1520.3237113433902,OK,OK,OPTIMAL,0.00226804,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_LPSCREEN_LAZY_T030,1.243049154288501,0.8044734164775504,-114.38662500000004,202.0,,0.018724758291518786,1.0,43992.01578541387,OK,OK,OPTIMAL,0.04420075,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_LPSCREEN_LAZY_T050,1.0479860695366978,0.9542111570644142,-26.787310000000048,231.0,,0.018724758291518786,1.0,41007.58830095912,OK,OK,OPTIMAL,0.04144979,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_LPSCREEN_LAZY_T080,0.8878266754837495,1.1263459722643845,73.91470300000003,228.0,,0.018724758291518786,1.0,40788.47821504132,OK,OK,OPTIMAL,0.04133793,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_SR_LAZY,0.930082826359699,1.0751730616443629,43.977615000000014,0.0,,0.7708644392771182,1.0,44523.37230929101,OK,OK,OPTIMAL,0.04552566,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,ACTIVESET,2.344436159960154,0.42654179161653777,-335.483533,0.0,,0.018724758291518786,1.0125030259017187,-573001.4818522357,FAIL,C120,OPTIMAL,0.00908776,0.0,0.0
matpower/case300,matpower/case300/2017-01-15,ACTIVESET_B500,2.2928468821979915,0.4361390233966998,-329.868977,0.0,,0.018724758291518786,1.009852335996127,-572990.3206286132,FAIL,C120,OPTIMAL,0.00917583,0.0,0.0
matpower/case300,matpower/case300/2017-01-15,ACTIVESET_NOCLEAN,2.352480485296174,0.4250832286390259,-336.336819,0.0,,0.018724758291518786,1.0125030259017187,-573001.4818522357,FAIL,C120,OPTIMAL,0.00908776,0.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_ACTIVESET,2.276407171412681,0.43928872328205915,-328.026345,0.0,,0.018724758291518786,1.0138828370854516,-569663.0129600562,FAIL,C120,OPTIMAL,0.01675837,93888.0,2484.0
matpower/case300,matpower/case300/2017-01-15,ACTIVESET_LAZY,0.7107417730322283,1.4069807600216224,238.091183,0.0,,0.018724758291518786,1.0004478334543694,24627.670079090847,OK,OK,OPTIMAL,0.02761205,0.0,0.0
matpower/case300,matpower/case300/2017-01-15,ACTIVESET_LAZY_TOPK128,1.2008210399425328,0.8327635565478239,-97.83637600000003,0.0,,0.018724758291518786,1.0007262164124908,26954.01138150147,FAIL,C120,OPTIMAL,0.03162813,0.0,0.0
matpower/case300,matpower/case300/2017-01-15,WARM_ACTIVESET_LAZY,1.0636690588430378,0.940142041066522,-35.01800000000003,0.0,,0.018724758291518786,1.0003873154199951,3305.9986050397824,OK,OK,OPTIMAL,0.00773516,93888.0,2484.0
matpower/case300,matpower/case300/2017-01-15,SHRINK_LAZY,1.4400543476762533,0.6944182360989724,-178.770917,19.0,,0.004162417220794409,1.0,27301.772044436246,FAIL,C108,OPTIMAL,0.0492448,0.0,0.0
matpower/case300,matpower/case300/2017-01-15,STREDUCE,4.785257810920429,0.20897515651463996,-462.76399100000003,-1.0,,0.031047924683954547,1.0,-549618.1472154036,FAIL,C120,OPTIMAL,0.04476348,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,STREDUCE_CONSERVATIVE,1.5847042348410412,0.6310325788334302,-215.852685,0.0,,0.0509720465784595,1.0,-566814.9953386699,FAIL,C120,OPTIMAL,0.00286797,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,STREDUCE_AGGRESSIVE,9.033818471290026,0.11069516209320071,-520.259584,-1.0,,0.019984634003725913,1.0,-627711.7316032305,FAIL,C120,OPTIMAL,0.01870715,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,STREDUCE_GRU,4.774813463048257,0.20943226531023407,-462.496574,-1.0,,0.031047924683954547,1.0,-549618.1472154036,FAIL,C120,OPTIMAL,0.04476348,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,STREDUCE_LAZY,1.3126258387417065,0.7618317196609568,-139.33279700000003,0.0,,0.031047924683954547,1.0,15346.826051730046,OK,OK,OPTIMAL,0.01889401,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,STREDUCE_LAZY_CONSERVATIVE,1.240059886111074,0.8064126670011713,-113.25212800000003,0.0,,0.0509720465784595,1.0,20497.265586166588,OK,OK,OPTIMAL,0.02371438,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,STREDUCE_LAZY_AGGRESSIVE,1.3856864295499651,0.7216639917046557,-162.83165200000002,0.0,,0.019984634003725913,1.0,23293.583597198787,OK,OK,OPTIMAL,0.02667465,93888.0,0.0
matpower/case300,matpower/case300/2017-01-15,ACTIVESET_B5000,2.2914850098084245,0.4363982289736223,-329.71733700000004,0.0,,0.018724758291518786,1.0125030259017187,-573001.4818522357,FAIL,C120,OPTIMAL,0.00908776,0.0,0.0
matpower/case300,matpower/case300/2017-01-15,STREDUCE_LAZY_GRU,1.2112034880378129,0.825625099230874,-102.01250400000004,0.0,,0.031047924683954547,1.0,15346.826051978325,OK,OK,OPTIMAL,0.01889401,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,RAW_GNN,1.3744447633108279,0.7275665248206501,-138.47083499999997,0.0,,0.030571533472035246,1.0,-598893.9977038661,FAIL,C120,OPTIMAL,0.02116084,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,RAW_COMMIT_HINTS,0.709814698573407,1.4088183888130388,207.79173199999997,0.0,,1.0,1.0,172.10419661518915,OK,OK,OPTIMAL,0.0005812,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM,0.7403717329797188,1.3506728518326525,178.23787099999998,0.0,,1.0,1.0,172.10419661518915,OK,OK,OPTIMAL,0.00058498,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_BRANCH_HINTS,0.8916679153084386,1.1214937566236058,61.75210999999996,0.0,,1.0,1.0,1073.9083447057633,OK,OK,OPTIMAL,0.0019834,93888.0,2484.0
matpower/case300,matpower/case300/2017-03-15,WARM_COMMIT_HINTS,0.7098706086446749,1.408707428962662,207.73533400000002,0.0,,1.0,1.0,172.10419661518915,OK,OK,OPTIMAL,0.0005812,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_GRU,0.7509137440113848,1.3317108762159489,168.59999299999998,0.0,,1.0,1.0,172.10419661518915,OK,OK,OPTIMAL,0.00058498,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,LAZY_ALL,0.5725876913476118,1.7464573813077495,379.404832,274.0,,0.018724758291518786,1.0,19.830709701967557,OK,OK,OPTIMAL,0.00042702,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,LAZY_TOPK128,1.3395225373244033,0.7465346585339473,-128.82982699999997,0.0,,0.018724758291518786,1.0,-341424.1954450441,FAIL,C120,OPTIMAL,0.0,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,LAZY_COMMIT_HINTS,0.4221658189291014,2.36873748456632,695.6935900000001,330.0,,0.018724758291518786,1.0,81661.0947446216,OK,OK,TIME_LIMIT,0.07617224,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,LAZY_GNN_T060,1.362215215955014,0.734098392300607,-135.15085699999997,0.0,,0.018724758291518786,1.0,-601722.4300118953,FAIL,C120,OPTIMAL,0.04370617,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,LAZY_GNN_T080,1.3878300693921948,0.7205493107941908,-142.03750200000002,0.0,,0.018724758291518786,1.0,-767206.5586418593,FAIL,C120,OPTIMAL,0.00302061,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,LAZY_COMMIT_GNN_T060,1.363380324298315,0.7334710514578283,-135.469718,0.0,,0.018724758291518786,1.0,-602368.4359134139,FAIL,C120,OPTIMAL,0.01212468,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LAZY,0.4390956438304539,2.2774081548076706,649.2732720000001,331.0,,0.018724758291518786,1.0,6527.3874810888865,OK,OK,OPTIMAL,0.00688713,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LAZY_TOPK128,1.3905392172863191,0.7191454851244911,-142.75103000000001,0.0,,0.018724758291518786,1.0,-341424.1954450441,FAIL,C120,OPTIMAL,0.0,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LAZY_BANDIT,1.355630749549019,0.7376639990887434,-133.338552,0.0,,0.018724758291518786,1.0,-115545.0884781004,FAIL,C120,OPTIMAL,0.03193502,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LAZY_COMMIT_HINTS,0.4204617327122331,2.3783377230298552,700.5731410000001,404.0,,0.018724758291518786,1.0,80801.71717998212,OK,OK,TIME_LIMIT,0.07543768,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LAZY_GRU,0.4502222922021271,2.2211250249488987,620.6660240000001,331.0,,0.018724758291518786,1.0,6527.3874810888865,OK,OK,OPTIMAL,0.00688713,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LAZY_BRANCH_HINTS,0.9226710695600174,1.0838098570456505,42.598366,0.0,,0.018724758291518786,1.0,1073.9083447120058,OK,OK,OPTIMAL,0.00249706,93888.0,2484.0
matpower/case300,matpower/case300/2017-03-15,WARM_LAZY_GNN_T060,1.3024005823943239,0.767812924470294,-118.01463899999999,0.0,,0.018724758291518786,1.0,-606454.0032165572,FAIL,C120,OPTIMAL,0.00187419,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LAZY_COMMIT_GNN_T060,1.2917664187838964,0.7741337640139514,-114.801921,0.0,,0.018724758291518786,1.0,-606454.0032165572,FAIL,C120,OPTIMAL,0.00187419,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LAZY_COMMIT_GRU,0.42093295590785,2.3756752375048498,699.219869,397.0,,0.018724758291518786,1.0,80801.71717998212,OK,OK,TIME_LIMIT,0.07543768,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LAZY_ML_STACK,1.336742295655103,0.7480873488108835,-128.040635,0.0,,0.018724758291518786,1.0,-617556.4960753671,FAIL,C120,OPTIMAL,0.0017495,93888.0,2484.0
matpower/case300,matpower/case300/2017-03-15,WARM_PRUNE_T010,3.509751989989174,0.28492041684207,-363.456315,-1.0,,0.021776200383469994,1.0,26331.336274515463,FAIL,C120,OPTIMAL,0.04471527,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_PRUNE_T020,4.3116225010202776,0.2319312508837139,-390.389327,-1.0,,0.022069922082160486,1.0,41433.20234993355,FAIL,C120,OPTIMAL,0.04680809,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_PRUNE_T030,2.063616730239376,0.48458610814034325,-261.971448,-1.0,,0.025627218210745317,1.0,42366.24908902719,FAIL,C120,OPTIMAL,0.04766131,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_PRUNE_T050,1.3296628075325339,0.7520703702735795,-126.01616899999999,0.0,,0.07738750866886958,1.0,-6234.58365322901,FAIL,C120,OPTIMAL,0.00032149,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_PRUNE_T080,1.1627515943839224,0.8600289217662562,-71.14365099999998,0.0,,0.35005915228654183,1.0,172.1041965834089,OK,OK,OPTIMAL,0.0005849,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LPSCREEN_T010,3.7410785422267683,0.26730259434884224,-372.41099499999996,-1.0,,0.020731856565903806,1.0,50880.6887757965,FAIL,C120,OPTIMAL,0.04928467,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LPSCREEN_T020,3.540406615827545,0.2824534321931994,-364.710219,-1.0,,0.021988332721413126,1.0,50018.302616440174,FAIL,C120,OPTIMAL,0.04850384,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LPSCREEN_T030,1.3042584204109464,0.7667192209385311,-118.57054,0.0,,0.0671072492147024,1.0,172.1041965834089,OK,OK,OPTIMAL,0.00059577,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LPSCREEN_T050,1.2831577226084119,0.7793274220157387,-112.16212000000002,0.0,,0.12327336515318403,1.0,172.1041965834089,OK,OK,OPTIMAL,0.00059859,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LPSCREEN_T080,1.0683664210362185,0.9360084520721746,-32.52523600000001,0.0,,0.4319748704768898,1.0,172.1041964564771,OK,OK,OPTIMAL,0.00058492,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_PRUNE_LAZY_T010,1.300714799521332,0.7688080433681572,-117.508846,0.0,,0.018724758291518786,1.0,-18697.78132625508,FAIL,C120,OPTIMAL,0.00069289,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_PRUNE_LAZY_T020,1.3552328099260538,0.7378806007910652,-133.228459,0.0,,0.018724758291518786,1.0,3217.404421026576,FAIL,C120,OPTIMAL,0.01030793,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_PRUNE_LAZY_T030,1.2767509640234098,0.7832381005992838,-110.17442399999999,0.0,,0.018724758291518786,1.0,3217.4044202712275,FAIL,C120,OPTIMAL,0.01030805,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_PRUNE_LAZY_T050,1.0804221644155505,0.9255641294076427,-37.833812999999964,0.0,,0.018724758291518786,1.0,13666.723540528055,FAIL,C120,OPTIMAL,0.0204382,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_PRUNE_LAZY_T080,0.5887657739269974,1.698468294666858,355.01322999999996,364.0,,0.018724758291518786,1.0,187.58827443045448,OK,OK,OPTIMAL,0.00037101,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LPSCREEN_LAZY_T010,1.3639601434864115,0.7331592530584545,-135.628197,0.0,,0.018724758291518786,1.0,-128.55070598738482,OK,OK,OPTIMAL,0.00060299,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LPSCREEN_LAZY_T020,1.3440966672272336,0.7439941072563789,-130.121123,0.0,,0.018724758291518786,1.0,-128.5507094720516,OK,OK,OPTIMAL,0.00060395,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LPSCREEN_LAZY_T030,0.9881528493013214,1.0119891884206529,6.0937920000000645,95.0,,0.018724758291518786,1.0,51808.80084251363,OK,OK,OPTIMAL,0.04978902,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LPSCREEN_LAZY_T050,0.7838025481048129,1.2758315246842964,140.19797499999999,320.0,,0.018724758291518786,1.0,15.544689681734885,OK,OK,OPTIMAL,0.00019955,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_LPSCREEN_LAZY_T080,0.5276963926978099,1.8950290618580352,454.91994500000004,367.0,,0.018724758291518786,1.0,206.55663780203145,OK,OK,OPTIMAL,0.00038996,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_SR_LAZY,0.7696565581663548,1.299280814786299,152.11663800000002,0.0,,0.7673234610206829,1.0,49011.03640250963,OK,OK,OPTIMAL,0.04723452,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,LAZY_BANDIT,1.3451588278948363,0.7434066366460179,-130.419719,0.0,,0.018724758291518786,1.0,-92183.02060327902,FAIL,C120,OPTIMAL,0.03152662,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,ACTIVESET,2.4028056726215845,0.4161801394904103,-296.740419,0.0,,0.018724758291518786,1.0169450496247883,-623499.4490719651,FAIL,C120,OPTIMAL,0.00233161,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,ACTIVESET_B500,2.281742370894087,0.4382615727156594,-285.517002,0.0,,0.018724758291518786,1.0134229000242072,-623499.4490718191,FAIL,C120,OPTIMAL,0.00234388,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,ACTIVESET_B5000,2.3969302261406713,0.41720029606790565,-296.2219,0.0,,0.018724758291518786,1.0169450496247883,-623499.4490719651,FAIL,C120,OPTIMAL,0.00233161,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,ACTIVESET_NOCLEAN,2.3983665290793423,0.416950448513751,-296.348891,0.0,,0.018724758291518786,1.0169450496247883,-623499.4490719651,FAIL,C120,OPTIMAL,0.00233161,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_ACTIVESET,2.2997268415145027,0.43483425159374245,-287.25901999999996,0.0,,0.018724758291518786,1.0190752844347615,-622392.207567402,FAIL,C120,OPTIMAL,0.0052539,93888.0,2484.0
matpower/case300,matpower/case300/2017-03-15,ACTIVESET_LAZY,0.405664364645579,2.465092049368646,744.6681040000001,265.0,,0.018724758291518786,1.0,79230.1204918985,OK,OK,TIME_LIMIT,0.07379081,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,ACTIVESET_LAZY_TOPK128,0.9332884172672778,1.0714801357205928,36.331489999999974,54.0,,0.018724758291518786,1.0310699588477366,-12546.58987238588,FAIL,C120,OPTIMAL,0.01163368,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,WARM_ACTIVESET_LAZY,0.8237183277817387,1.2140072234315646,108.774294,0.0,,0.018724758291518786,1.0013919147906076,6943.080667170655,OK,OK,OPTIMAL,0.00922294,93888.0,2484.0
matpower/case300,matpower/case300/2017-03-15,SHRINK_LAZY,0.9778577771739361,1.0226436025186159,11.509153000000026,189.0,,0.004161963946568034,1.0,2635.1434897522777,FAIL,C108,OPTIMAL,0.01289876,0.0,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE,2.018803210758368,0.4953429807674754,-256.50401,-1.0,,0.031011889382957795,1.0,-605041.4322224468,FAIL,C120,OPTIMAL,0.00528218,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_CONSERVATIVE,1.3764645387193981,0.7264989194202968,-139.01347099999998,0.0,,0.05095255578672541,1.0,-596112.1292784186,FAIL,C120,OPTIMAL,0.0251774,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_AGGRESSIVE,7.4602211268326695,0.1340442840766789,-440.142721,-1.0,,0.019971942325387435,1.0,-766462.9402055988,FAIL,C120,OPTIMAL,0.00510609,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_GRU,2.0118986494005373,0.49704293021815915,-255.63996999999998,-1.0,,0.031011889382957795,1.0,-605041.4322224468,FAIL,C120,OPTIMAL,0.00528218,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY,1.1403595907551776,0.8769163762965088,-62.560198000000014,0.0,,0.031011889382957795,1.0,11882.752680209049,OK,OK,OPTIMAL,0.01438464,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_CONSERVATIVE,1.1037252269546327,0.9060226001712144,-47.76626299999998,0.0,,0.05095255578672541,1.0,38684.41718850506,OK,OK,OPTIMAL,0.03882972,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_AGGRESSIVE,1.293814905259981,0.7729080844056736,-115.42490199999997,0.0,,0.019971942325387435,1.0,3850.0443554973544,OK,OK,OPTIMAL,0.00437979,93888.0,0.0
matpower/case300,matpower/case300/2017-03-15,STREDUCE_LAZY_GRU,1.205624632386307,0.8294455613607431,-86.688376,0.0,,0.031011889382957795,1.0,11882.752680227966,OK,OK,OPTIMAL,0.01438464,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,RAW_COMMIT_HINTS,1.3497341731762027,0.7408866278067139,-213.95953800000007,-94.0,,1.0,1.0,2671.7412708722995,OK,OK,OPTIMAL,0.00630311,0.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM,1.5311879031176798,0.6530877091987741,-286.45836700000007,-94.0,,1.0,1.0,7486.757040964246,OK,OK,OPTIMAL,0.01105222,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_BRANCH_HINTS,1.5574214806175715,0.642086944635864,-295.542107,-94.0,,1.0,1.0,7486.757040964246,OK,OK,OPTIMAL,0.01105222,93888.0,2484.0
matpower/case300,matpower/case300/2017-05-15,WARM_COMMIT_HINTS,1.5951749706505456,0.6268904780973207,-308.09039400000006,-94.0,,1.0,1.0,2671.7412708722995,OK,OK,OPTIMAL,0.00630311,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_GRU,1.3280345386283074,0.7529924643623156,-203.963299,-94.0,,1.0,1.0,7486.757040964246,OK,OK,OPTIMAL,0.01105222,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,LAZY_ALL,1.2103464785362676,0.8262096992336854,-143.50510800000006,155.0,,0.018724758291518786,1.0,27690.66983332953,OK,OK,OPTIMAL,0.03043619,0.0,0.0
matpower/case300,matpower/case300/2017-05-15,LAZY_TOPK128,1.9750400516609155,0.5063188461211443,-407.65087000000005,-23.0,,0.018724758291518786,1.0,16.68258120327223,OK,OK,OPTIMAL,0.00331525,0.0,0.0
matpower/case300,matpower/case300/2017-05-15,LAZY_BANDIT,2.1588658134199474,0.4632061862223198,-443.25059500000003,17.0,,0.018724758291518786,1.0,-53.15163641478549,OK,OK,OPTIMAL,0.00015285,0.0,0.0
matpower/case300,matpower/case300/2017-05-15,LAZY_GNN_T060,2.1485647377246613,0.46542698129682797,-441.416802,-94.0,,0.018724758291518786,1.0,-46618.60874576882,FAIL,C120,OPTIMAL,0.00039037,0.0,0.0
matpower/case300,matpower/case300/2017-05-15,LAZY_GNN_T080,6.231178986611688,0.16048327325352074,-693.220151,-95.0,,0.018724758291518786,1.0,-117247.46319743605,FAIL,C120,OPTIMAL,0.0070893,0.0,0.0
matpower/case300,matpower/case300/2017-05-15,LAZY_COMMIT_GNN_T060,2.2087665544479886,0.45274137186938634,-451.89178100000004,-94.0,,0.018724758291518786,1.0,-46618.60874576882,FAIL,C120,OPTIMAL,0.00112956,0.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_LAZY,1.8646213145047978,0.5363019248042747,-382.89272800000003,-94.0,,0.018724758291518786,1.0,7486.757040612986,OK,OK,OPTIMAL,0.0111039,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_LAZY_TOPK128,2.1786978211134005,0.4589897645782565,-446.732251,-94.0,,0.018724758291518786,1.0,-88.22692582091929,OK,OK,OPTIMAL,0.0035603,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_LAZY_BANDIT,2.191672877210893,0.4562724713154241,-448.97602100000006,-94.0,,0.018724758291518786,1.0,7486.757041215119,OK,OK,OPTIMAL,0.01105281,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_LAZY_COMMIT_HINTS,1.868116484864752,0.5352985256015221,-383.72127200000006,-94.0,,0.018724758291518786,1.0,2671.7412705210395,OK,OK,OPTIMAL,0.00630311,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_LAZY_GRU,1.8946479674618524,0.5278025349160989,-389.91099,-94.0,,0.018724758291518786,1.0,7486.757040612986,OK,OK,OPTIMAL,0.0111039,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_LAZY_BRANCH_HINTS,1.8824984307880415,0.5312089421404645,-387.09819300000004,-94.0,,0.018724758291518786,1.0,7486.757040612986,OK,OK,OPTIMAL,0.0111039,93888.0,2484.0
matpower/case300,matpower/case300/2017-05-15,WARM_LAZY_GNN_T060,2.1417904344026586,0.4668990877620098,-440.201229,-94.0,,0.018724758291518786,1.0,-46618.60874576882,FAIL,C120,OPTIMAL,0.00112956,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_LAZY_COMMIT_GNN_T060,2.153419166092841,0.46437777453908236,-442.28317100000004,-94.0,,0.018724758291518786,1.0,-46618.60874576882,FAIL,C120,OPTIMAL,0.00112956,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_LAZY_COMMIT_GRU,1.873582898942553,0.5337367247344104,-385.010909,-94.0,,0.018724758291518786,1.0,2671.7412705210395,OK,OK,OPTIMAL,0.00630311,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_LAZY_ML_STACK,2.187995260565567,0.45703938121946097,-448.342755,-94.0,,0.018724758291518786,1.0,-46618.60874576882,FAIL,C120,OPTIMAL,0.00112956,93888.0,2484.0
matpower/case300,matpower/case300/2017-05-15,WARM_PRUNE_T010,4.657678314155377,0.21469924124232695,-648.452012,-95.0,,0.01960592338759026,1.0,48215.10990403895,FAIL,C120,OPTIMAL,0.04947775,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_PRUNE_T020,5.362945523199311,0.18646469476039754,-671.766326,-95.0,,0.020046505935625996,1.0,47447.652797174334,FAIL,C120,OPTIMAL,0.04878131,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_PRUNE_T030,2.2126049877975515,0.4519559548654049,-452.54032900000004,-94.0,,0.03908946273405948,1.0,7486.757040964246,OK,OK,OPTIMAL,0.01105222,93888.0,0.0
matpower/case300,matpower/case300/2017-05-15,WARM_PRUNE_T050,2.1861708408944494,0.4574207931484715,-448.02780900000005,-94.0,,0.0828539958389426,1.0,7486.757041064445,OK,OK,OPTIMAL,0.01105222,93888.0,0.0
