timestamp_utc,run_id,result_key,stage,case_folder,instance_name,mode_id,mode_family,time_limit_sec,mip_gap_target,status,status_code,runtime_sec,wall_sec,mip_gap,obj_val,obj_bound,nodes,has_incumbent,feasible_ok,violations,max_constraint_residual,objective_inconsistency,pass,exact_method,screen_setup_sec,num_vars_root,num_constrs_root,num_vars_final,num_constrs_final,warm_start_applied_vars,branch_hints_applied,constr_total_cont,constr_kept_cont,constr_ratio_cont_explicit,constr_realized_cont,constr_ratio_cont_realized,screen_monitored_lines,explicit_added_cont,lazy_added_cont,active_set_iters,active_set_added,active_set_dropped,shrink_window_count,shrink_window_size,shrink_overlap,fixed_commit_vars,fixed_commit_on,fixed_commit_off,st_kept_line_pairs,st_kept_gen_pairs,candidate_solution_json,train_solution_json,error_message,source_csv
2026-04-08 13:31:23,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-11-05::600,TRAIN,matpower/case14,matpower/case14/2017-11-05,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.038,0.182676,0.00650631,312350.822524,310318.572694,1.0,1,OK,OK,5.1159077e-12,1.16415322e-10,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-11-05.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-11-05.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:24,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-11-25::600,TRAIN,matpower/case14,matpower/case14/2017-11-25,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.035,0.181742,0.01191006,363849.059342,359515.59543,1.0,1,OK,OK,2.84217094e-14,4.07453626e-10,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-11-25.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-11-25.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:24,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-12-05::600,TRAIN,matpower/case14,matpower/case14/2017-12-05,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.034,0.18675,6.61e-06,412528.37827,412525.650587,1.0,1,OK,OK,2.84217094e-14,5.82076609e-11,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-12-05.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-12-05.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:24,exp_20260408_144931,TRAIN::LAZY_ALL::matpower/case14/2017-12-25::600,TRAIN,matpower/case14,matpower/case14/2017-12-25,LAZY_ALL,LAZY,600,0.05,OPTIMAL,2.0,0.045,0.18894,0.0,475765.149686,475765.149686,1.0,1,OK,OK,5.68434189e-14,5.23868948e-10,1,1,0.0,5076.0,4212.0,5076.0,4212.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\train\lazy_all\matpower\case14\2017-12-25.json,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\train_solutions\matpower\case14\2017-12-25.json,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:29,exp_20260408_144931,TEST::RAW::matpower/case14/2017-01-15::600,TEST,matpower/case14,matpower/case14/2017-01-15,RAW,RAW,600,0.05,OPTIMAL,2.0,0.044,0.650904,0.02257043,378051.117818,369518.339655,1.0,1,OK,OK,6.75015599e-14,1.16415322e-09,1,1,0.0,5076.0,28836.0,5076.0,28836.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\test\raw\matpower\case14\2017-01-15.json,,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:30,exp_20260408_144931,TEST::RAW::matpower/case14/2017-03-15::600,TEST,matpower/case14,matpower/case14/2017-03-15,RAW,RAW,600,0.05,OPTIMAL,2.0,0.06,0.490749,0.04721535,424233.707672,404203.364799,1.0,1,OK,OK,5.68434189e-14,2.09547579e-09,1,1,0.0,5076.0,28836.0,5076.0,28836.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\test\raw\matpower\case14\2017-03-15.json,,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:31,exp_20260408_144931,TEST::RAW::matpower/case14/2017-05-15::600,TEST,matpower/case14,matpower/case14/2017-05-15,RAW,RAW,600,0.05,OPTIMAL,2.0,0.054,0.629602,0.02722334,332736.253644,323678.062421,1.0,1,OK,OK,2.84217094e-14,1.74622983e-10,1,1,0.0,5076.0,28836.0,5076.0,28836.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\test\raw\matpower\case14\2017-05-15.json,,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:31,exp_20260408_144931,TEST::RAW::matpower/case14/2017-07-15::600,TEST,matpower/case14,matpower/case14/2017-07-15,RAW,RAW,600,0.05,OPTIMAL,2.0,0.05,0.47495,0.02401624,440928.696555,430339.248147,1.0,1,OK,OK,5.68434189e-14,8.14907253e-10,1,1,0.0,5076.0,28836.0,5076.0,28836.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\test\raw\matpower\case14\2017-07-15.json,,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:31,exp_20260408_144931,TEST::RAW::matpower/case14/2017-09-15::600,TEST,matpower/case14,matpower/case14/2017-09-15,RAW,RAW,600,0.05,OPTIMAL,2.0,0.049,0.461684,0.00508094,438754.246272,436524.960181,1.0,1,OK,OK,5.68434189e-14,1.16415322e-10,1,1,0.0,5076.0,28836.0,5076.0,28836.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\test\raw\matpower\case14\2017-09-15.json,,,results\exp_20260408_144931\results.csv
2026-04-08 13:31:32,exp_20260408_144931,TEST::RAW::matpower/case14/2017-11-15::600,TEST,matpower/case14,matpower/case14/2017-11-15,RAW,RAW,600,0.05,OPTIMAL,2.0,0.054,0.633203,0.00747522,392664.303994,389729.0519,1.0,1,OK,OK,5.68434189e-14,2.32830644e-10,1,1,0.0,5076.0,28836.0,5076.0,28836.0,0.0,0.0,,,,,,,24624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C:\Users\egor1\Desktop\Energy\SCUC\SCUCa\results\exp_20260408_144931\solutions\test\raw\matpower\case14\2017-11-15.json,,,results\exp_20260408_144931\results.csv
